TIPO,CANAL,CATEGORIA,SUBCATEGORIA,Incluir,otc4_code,Category,SubCategory,Segment,PRESENTACION,PRODUCTO,BRAND,LABORATORIO,ETICO/POPULAR,FCC,MTH - 202103,MTH - 202104,MTH - 202105,MTH - 202106,MTH - 202107,MTH - 202108,MTH - 202109,MTH - 202110,MTH - 202111,MTH - 202112,MTH - 202201,MTH - 202202,MTH - 202203,MTH - 202204,MTH - 202205,MTH - 202206,MTH - 202207,MTH - 202208,MTH - 202209,MTH - 202210,MTH - 202211,MTH - 202212,MTH - 202301,MTH - 202302, MTH Actual , MTH Anterior , MAT Actual , MAT Anterior , YTD Actual , YTD Anterior , QTR Actual , QTR Anterior 
GEL,INDIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82B1C,PH Face,PH Face Care excl. Acne,PH Hypersensitive,SUAVIGEL GEL. 30ML x 1                                       ,SUAVIGEL (DB&)           ,SUAVIGEL (DB&)           ,DISPOLAB          ,POPULAR                  ,40262,577525,592480,921000,556766,1127237,1195872,996402,907004,848172,494880,679925,836015,602116,443232,681041,474941,431637,539570,551349,471444,452971,759842,757416,695400," 695,400.00 "," 836,015.00 "," 6,860,959.00 "," 9,733,278.00 "," 1,452,816.00 "," 1,515,940.00 "," 2,212,658.00 "," 2,010,820.00 "
CREMA,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,EUCERIN Q10 CREMA DIA 50ML x 1                               ,EUCERIN Q10 (BEI)        ,EUCERIN Q10 (BEI)        ,BEIERSDORF        ,POPULAR                  ,40394,659683,372132,549850,1493467,895669,386367,1057165,2173577,219552,1125230,2043776,681612,1837511,181785,1639496,2151088,361777,1215474,562048,812402,959815,1663925,936765,928136," 928,136.00 "," 681,612.00 "," 13,250,222.00 "," 11,658,080.00 "," 1,864,901.00 "," 2,725,388.00 "," 3,528,826.00 "," 3,850,618.00 "
CREMA,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,EUCERIN Q10 CREMA DIA 50ML x 1                               ,EUCERIN Q10 (BEI)        ,EUCERIN Q10 (BEI)        ,BEIERSDORF        ,POPULAR                  ,40394,3660170,4568957,5096685,4107024,4844751,5087140,5969872,6825446,4896019,7744242,3911730,4157835,4823450,5372799,5344319,4445563,4296133,4928181,6102218,5258046,3911247,5918807,3434798,3492714," 3,492,714.00 "," 4,157,835.00 "," 57,328,275.00 "," 60,869,871.00 "," 6,927,512.00 "," 8,069,565.00 "," 12,846,319.00 "," 15,813,807.00 "
CREMA,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4E,PH Face,PH Face Care excl. Acne,PH Moisture,UREADIN CREMA FACIAL 5% 50ML x 1                             ,UREADIN (ISD)            ,UREADIN (ISD)            ,ISDIN             ,POPULAR                  ,40583,5427425,5574218,8135180,8599415,8894674,9113637,9406609,11472121,9188784,9388345,8278426,7452269,8654174,8705917,9106440,11982740,8788749,9700286,9214001,11469134,10294570,12564811,10953585,10285385," 10,285,385.00 "," 7,452,269.00 "," 121,719,792.00 "," 100,931,103.00 "," 21,238,970.00 "," 15,730,695.00 "," 33,803,781.00 "," 25,119,040.00 "
CREMA,INDIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4E,PH Face,PH Face Care excl. Acne,PH Moisture,UREADIN CREMA FACIAL 5% 50ML x 1                             ,UREADIN (ISD)            ,UREADIN (ISD)            ,ISDIN             ,POPULAR                  ,40583,56931,35618,58807,192811,223382,58671,61347,135649,161204,123802,82168,102366,124819,100066,224093,304320,102672,164760,41042,162393,61035,86652,244398,43674," 43,674.00 "," 102,366.00 "," 1,659,924.00 "," 1,292,756.00 "," 288,072.00 "," 184,534.00 "," 374,724.00 "," 308,336.00 "
LIMPIEZA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3A,PH Face,PH Acne,PH Acne Cleansing,SEBOLIC JABON LIQUID 200ML x 1                               ,SEBOLIC (MLB)            ,SEBOLIC (MLB)            ,MEGALABS          ,POPULAR                  ,40813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6864,0,0,0,0,0,0,0,0,0, -   , -   ," 6,864.00 ", -   , -   , -   , -   , -   
LIMPIEZA,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,85A2B,PH Body Cleansing,PH Soap,PH Soap,EUCERIN PH5 SYND GEL BOM 400ML x 1                           ,EUCERIN PH5 (BEI)        ,EUCERIN PH5 (BEI)        ,BEIERSDORF        ,POPULAR                  ,40881,100766649,91690215,146551033,141243008,143163185,124955031,91812434,161748376,144981587,89883693,40243797,61859023,83079778,45497890,121702025,103284678,114276125,103654976,108060159,121205952,111055173,115895704,104218570,93841548," 93,841,548.00 "," 61,859,023.00 "," 1,225,772,578.00 "," 1,338,898,031.00 "," 198,060,118.00 "," 102,102,820.00 "," 313,955,822.00 "," 191,986,513.00 "
LIMPIEZA,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,85A2B,PH Body Cleansing,PH Soap,PH Soap,EUCERIN PH5 SYND GEL BOM 400ML x 1                           ,EUCERIN PH5 (BEI)        ,EUCERIN PH5 (BEI)        ,BEIERSDORF        ,POPULAR                  ,40881,2209660,5306458,8266196,1907491,5566222,526680,8366657,7826517,8579937,2451752,1754897,0,30804,5717001,4069955,5535298,7771290,5688280,8560885,6253984,4398319,10882738,7169072,7801693," 7,801,693.00 ", -   ," 73,879,319.00 "," 52,762,467.00 "," 14,970,765.00 "," 1,754,897.00 "," 25,853,503.00 "," 4,206,649.00 "
CREMA,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1B,PH Body,PH Body Care,NO,UREADIN RX 20 CR UL/H E 100ML x 1                            ,UREADIN RX (ISD)         ,UREADIN RX (ISD)         ,ISDIN             ,POPULAR                  ,41189,888896,774792,468419,747122,612104,712541,60852,790345,843804,1892472,332145,520172,748520,1420577,1584762,291067,439715,285570,319914,277957,507818,514944,446864,843343," 843,343.00 "," 520,172.00 "," 7,681,051.00 "," 8,643,664.00 "," 1,290,207.00 "," 852,317.00 "," 1,805,151.00 "," 2,744,789.00 "
CREMA,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1B,PH Body,PH Body Care,NO,UREADIN RX 20 CR UL/H E 100ML x 1                            ,UREADIN RX (ISD)         ,UREADIN RX (ISD)         ,ISDIN             ,POPULAR                  ,41189,8597337,7145318,7494856,6475062,7166146,6754356,6861063,8298627,8793382,9805111,8590617,7022419,7089750,5984567,5409510,5101382,6489614,5576136,6124086,6801808,7925099,8609244,9719492,7987944," 7,987,944.00 "," 7,022,419.00 "," 82,818,632.00 "," 93,004,294.00 "," 17,707,436.00 "," 15,613,036.00 "," 26,316,680.00 "," 25,418,147.00 "
GEL-CREMA,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,PROZONE CR.FAC.FPS25 60G x 1                                 ,PROZONE (RYA)            ,PROZONE (RYA)            ,ROYAL PHARMA      ,POPULAR                  ,41250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15100,15361,0,0,0,0,11871,0,0,0, -   , -   ," 42,332.00 ", -   , -   , -   , -   , -   
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F2L,PH Sun,PH Sunscreens,NO,PROZONE GEL FPS 30 125G x 1                                  ,PROZONE (RYA)            ,PROZONE (RYA)            ,ROYAL PHARMA      ,POPULAR                  ,41251,34560941,29879752,36072684,35320708,38058089,43949498,49363202,58785991,47836463,52722755,55855475,42584209,37205806,33497178,33580097,27653877,31368759,40436718,48605714,58392479,59815054,70435259,63599705,50720537," 50,720,537.00 "," 42,584,209.00 "," 555,311,183.00 "," 524,989,767.00 "," 114,320,242.00 "," 98,439,684.00 "," 184,755,501.00 "," 151,162,439.00 "
SIN TIPO,INDIRECTO,SOLARES,CUERPO,Incluir,83F2L,PH Sun,PH Sunscreens,NO,PROZONE GEL FPS 30 125G x 1                                  ,PROZONE (RYA)            ,PROZONE (RYA)            ,ROYAL PHARMA      ,POPULAR                  ,41251,2623821,2206700,2189129,2556893,2759262,5509358,5426770,4082888,2158753,7459492,5165885,8814751,2959235,3610110,2745071,2209950,1480340,5119117,5441121,5542367,8107077,5505692,5784293,5277903," 5,277,903.00 "," 8,814,751.00 "," 53,782,276.00 "," 50,953,702.00 "," 11,062,196.00 "," 13,980,636.00 "," 16,567,888.00 "," 21,440,128.00 "
CREMA,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5B,PH Face,PH Face Care excl. Acne,PH Anti-Age,EUCERIN Q10 CREMA NOCHE 50G x 1                              ,EUCERIN Q10 (BEI)        ,EUCERIN Q10 (BEI)        ,BEIERSDORF        ,POPULAR                  ,41317,11750,22920,18438,23583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 76,691.00 ", -   , -   , -   , -   
CREMA,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4C,PH Face,PH Face Care excl. Acne,PH Moisture,HYDRAPHASE UV LOC.HIDRAT 50ML x 1                            ,HYDRAPHASE UV (LRP)      ,HYDRAPHASE UV (LRP)      ,LA ROCHE POSAY    ,POPULAR                  ,41678,1243092,1710896,1842670,1971483,2005438,2176858,2691660,2731543,2602271,2794172,3496147,1918934,2103480,1793846,2478709,1753710,1925821,2480636,1609700,2167269,2616638,1884558,1251819,1693734," 1,693,734.00 "," 1,918,934.00 "," 23,759,920.00 "," 27,185,164.00 "," 2,945,553.00 "," 5,415,081.00 "," 4,830,111.00 "," 8,209,253.00 "
CREMA,INDIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4C,PH Face,PH Face Care excl. Acne,PH Moisture,HYDRAPHASE UV LOC.HIDRAT 50ML x 1                            ,HYDRAPHASE UV (LRP)      ,HYDRAPHASE UV (LRP)      ,LA ROCHE POSAY    ,POPULAR                  ,41678,0,0,0,0,0,0,0,24608,24549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 49,157.00 ", -   , -   , -   , -   
GEL-CREMA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A1D,PH Face,PH Acne,PH Acne Care,SEBOLIC GEL. 30G x 1                                         ,SEBOLIC (MLB)            ,SEBOLIC (MLB)            ,MEGALABS          ,POPULAR                  ,41920,0,0,0,7071,7300,0,0,0,0,0,0,0,7752,0,0,0,0,0,0,0,0,0,0,0, -   , -   ," 7,752.00 "," 14,371.00 ", -   , -   , -   , -   
CREMA,DIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,82B1D,PH Face,PH Face Care excl. Acne,PH Hypersensitive,SENSIBIO FORTE CREMA 40ML x 1                                ,SENSIBIO FORTE (AE1)     ,SENSIBIO FORTE (AE1)     ,ALPES CHEMIE      ,POPULAR                  ,41996,3610527,4862402,4014658,2364644,1546232,991751,475295,123858,177797,39864,39835,0,38764,0,17846,55845,0,35054,0,0,0,0,0,0, -   , -   ," 147,509.00 "," 18,246,863.00 ", -   ," 39,835.00 ", -   ," 79,699.00 "
MICELAR,DIRECTO,ROSTRO,LIMPIEZA,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,SENSIBIO H20 SOLN MICELAR 250ML x 1                          ,SENSIBIO H20 (AE1)       ,SENSIBIO H20 (AE1)       ,ALPES CHEMIE      ,POPULAR                  ,41997,9214262,9477085,10667951,11864075,2835296,713701,169922,92320,34848,23010,0,0,0,0,11517,0,11321,0,0,0,0,0,0,0, -   , -   ," 22,838.00 "," 45,092,470.00 ", -   , -   , -   ," 23,010.00 "
MICELAR,INDIRECTO,ROSTRO,LIMPIEZA,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,SENSIBIO H20 SOLN MICELAR 250ML x 1                          ,SENSIBIO H20 (AE1)       ,SENSIBIO H20 (AE1)       ,ALPES CHEMIE      ,POPULAR                  ,41997,317727,86716,86933,87696,332171,344547,424802,484687,1057091,563787,154105,77098,0,81928,403123,234605,79247,83223,0,83244,0,22624,0,0, -   ," 77,098.00 "," 987,994.00 "," 4,017,360.00 ", -   ," 231,203.00 "," 22,624.00 "," 794,990.00 "
PIES,DIRECTO,CUERPO,SENSITIVE/DRY,No Incluir,83E2A,PH Foot,PH Foot,NO,EUCERIN UREA CR.PIES 10.0% 100G x 1                          ,EUCERIN UREA (BEI)       ,EUCERIN UREA (BEI)       ,BEIERSDORF        ,POPULAR                  ,42003,28013787,33720544,35180423,28919903,28493238,27247100,28745414,40998198,47572096,71909173,45079124,34069639,43007988,30128577,25340413,22498794,21181106,23162089,22321797,27757712,34306919,60983103,50385700,49668177," 49,668,177.00 "," 34,069,639.00 "," 410,742,375.00 "," 449,948,639.00 "," 100,053,877.00 "," 79,148,763.00 "," 161,036,980.00 "," 151,057,936.00 "
PIES,INDIRECTO,CUERPO,SENSITIVE/DRY,No Incluir,83E2A,PH Foot,PH Foot,NO,EUCERIN UREA CR.PIES 10.0% 100G x 1                          ,EUCERIN UREA (BEI)       ,EUCERIN UREA (BEI)       ,BEIERSDORF        ,POPULAR                  ,42003,758226,10518973,5688976,4132844,1944349,5590967,5099788,4843817,5531608,10816748,7593027,5752135,6731456,4764884,4950857,3302834,5178721,2597595,2767919,4746892,2891256,5751383,7401906,6042863," 6,042,863.00 "," 5,752,135.00 "," 57,128,566.00 "," 68,271,458.00 "," 13,444,769.00 "," 13,345,162.00 "," 19,196,152.00 "," 24,161,910.00 "
MICELAR,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3B,PH Face,PH Acne,PH Acne Cleansing,SEBIUM SOL.MICE.H20 250ML x 1                                ,SEBIUM (AE1)             ,SEBIUM (AE1)             ,ALPES CHEMIE      ,POPULAR                  ,42286,0,0,0,189321,247845,188998,907435,161837,43356,178816,10928,32571,270377,190224,261119,78008,55201,273078,10439,142311,0,0,0,106857," 106,857.00 "," 32,571.00 "," 1,387,614.00 "," 1,961,107.00 "," 106,857.00 "," 43,499.00 "," 106,857.00 "," 222,315.00 "
MICELAR,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3B,PH Face,PH Acne,PH Acne Cleansing,SEBIUM SOL.MICE.H20 250ML x 1                                ,SEBIUM (AE1)             ,SEBIUM (AE1)             ,ALPES CHEMIE      ,POPULAR                  ,42286,2963660,3468978,2996238,2839833,2926979,1925448,2383523,3797823,2959122,2045209,2152843,1682852,2195455,1605030,1271536,1872192,2009300,1388142,2025300,1229966,1249826,1432523,1217727,1688328," 1,688,328.00 "," 1,682,852.00 "," 19,185,325.00 "," 32,142,508.00 "," 2,906,055.00 "," 3,835,695.00 "," 4,338,578.00 "," 5,880,904.00 "
EMULSIÓN,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5B,PH Face,PH Face Care excl. Acne,PH Anti-Age,YSTHEAL EMUL.ANTIENV 30ML x 1                                ,YSTHEAL (P.F)            ,YSTHEAL (P.F)            ,PIERRE FABRE      ,POPULAR                  ,42315,465318,289889,322791,298167,36502,20214,27960,0,0,26118,34524,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 1,521,483.00 ", -   ," 34,524.00 ", -   ," 60,642.00 "
OJOS,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82D2A,PH Face,PH Face Care excl. Acne,PH Anti-Age,YSTHEAL GEL CONT.OJO 15ML x 1                                ,YSTHEAL (P.F)            ,YSTHEAL (P.F)            ,PIERRE FABRE      ,POPULAR                  ,42316,238472,108857,89917,144937,17046,25267,0,25030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 649,526.00 ", -   , -   , -   , -   
INTIMO,DIRECTO,CUERPO,SENSITIVE/DRY,No Incluir,85D1&,PH Intimate,PH Intimate,NO,EUCERIN PH5 JAB.LIQ.INT. 250ML x 1                           ,EUCERIN PH5 (BEI)        ,EUCERIN PH5 (BEI)        ,BEIERSDORF        ,POPULAR                  ,42341,75474985,72403493,78133147,82395071,77693051,80594943,82847622,90150761,64447280,26016852,53923974,74219015,71681469,66828731,71377047,81687980,66708155,71154519,81908542,84305218,67847300,74828015,62882041,71523705," 71,523,705.00 "," 74,219,015.00 "," 872,732,722.00 "," 858,300,194.00 "," 134,405,746.00 "," 128,142,989.00 "," 209,233,761.00 "," 154,159,841.00 "
INTIMO,INDIRECTO,CUERPO,SENSITIVE/DRY,No Incluir,85D1&,PH Intimate,PH Intimate,NO,EUCERIN PH5 JAB.LIQ.INT. 250ML x 1                           ,EUCERIN PH5 (BEI)        ,EUCERIN PH5 (BEI)        ,BEIERSDORF        ,POPULAR                  ,42341,9883377,7780556,8392084,7962775,10426585,16935996,14070212,4647871,1724144,540397,7813292,10128220,9787943,6134227,7485594,10042174,10770525,6446953,8335991,6291257,5596235,9920614,7453382,6806937," 6,806,937.00 "," 10,128,220.00 "," 95,071,832.00 "," 100,305,509.00 "," 14,260,319.00 "," 17,941,512.00 "," 24,180,933.00 "," 18,481,909.00 "
SIN TIPO,DIRECTO,RESTORING,RESTORING,Incluir,83H1&,PH Restoring Skin,PH Restoring Skin,NO,CICALFATE AVENE CR.REP 40ML x 1                              ,CICALFATE (P.F)          ,CICALFATE (P.F)          ,PIERRE FABRE      ,POPULAR                  ,42458,19093955,17975277,22920034,23194705,26106624,32261693,22636917,26566962,25041664,29191125,29705067,22830578,26243397,24130517,27514645,25432121,26772884,28346737,27516061,25737267,20810220,30835474,63403210,49769129," 49,769,129.00 "," 22,830,578.00 "," 376,511,662.00 "," 297,524,601.00 "," 113,172,339.00 "," 52,535,645.00 "," 144,007,813.00 "," 81,726,770.00 "
SIN TIPO,INDIRECTO,RESTORING,RESTORING,Incluir,83H1&,PH Restoring Skin,PH Restoring Skin,NO,CICALFATE AVENE CR.REP 40ML x 1                              ,CICALFATE (P.F)          ,CICALFATE (P.F)          ,PIERRE FABRE      ,POPULAR                  ,42458,1310756,1302750,1732200,1690638,1711558,2003677,2143329,1850681,1967544,4715104,1144388,1715093,1774030,1907977,2250606,2629943,2016749,2759963,1877582,1219991,2336790,3636270,4018428,2993054," 2,993,054.00 "," 1,715,093.00 "," 29,421,383.00 "," 23,287,718.00 "," 7,011,482.00 "," 2,859,481.00 "," 10,647,752.00 "," 7,574,585.00 "
FLUIDO,DIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,82A4Z,PH Face,PH Face Care excl. Acne,PH Moisture,TOLERIANE FLUID LOC.FACIAL 40ML x 1                          ,TOLERIANE FLUID (LRP)    ,TOLERIANE FLUID (LRP)    ,LA ROCHE POSAY    ,POPULAR                  ,42608,0,0,0,0,0,0,0,0,11853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 11,853.00 ", -   , -   , -   , -   
SPRAY,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A7&,PH Face,PH Face Care excl. Acne,PH Face Water Sprays,URIAG EAU THERMALE AERO 150ML x 1                            ,URIAG EAU THERMALE (URG) ,URIAG EAU THERMALE (URG) ,URIAGE            ,POPULAR                  ,42712,3545207,3156799,9350244,5909082,11025160,4338869,6134278,8472084,5757504,18035087,3429100,5082275,3824071,3640931,4493211,3569005,4646608,10512435,12731380,11283162,7823668,19640919,9158723,10417326," 10,417,326.00 "," 5,082,275.00 "," 101,741,439.00 "," 84,235,689.00 "," 19,576,049.00 "," 8,511,375.00 "," 39,216,968.00 "," 26,546,462.00 "
FLUIDO,DIRECTO,SOLARES,ROSTRO,Incluir,83F2L,PH Sun,PH Sunscreens,NO,SEBOLIC FLUIDO FPS30 100ML x 1                               ,SEBOLIC (MLB)            ,SEBOLIC (MLB)            ,MEGALABS          ,POPULAR                  ,42745,1812202,2046176,1817388,1935412,1841148,2158108,2552389,4038131,3476473,3706057,2928234,2289352,2574834,2150748,1971539,1628607,1705205,2583273,2619699,3088843,2534647,3126414,2590193,1974797," 1,974,797.00 "," 2,289,352.00 "," 28,548,799.00 "," 30,601,070.00 "," 4,564,990.00 "," 5,217,586.00 "," 7,691,404.00 "," 8,923,643.00 "
FLUIDO,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2L,PH Sun,PH Sunscreens,NO,SEBOLIC FLUIDO FPS30 100ML x 1                               ,SEBOLIC (MLB)            ,SEBOLIC (MLB)            ,MEGALABS          ,POPULAR                  ,42745,93275,93614,110144,41473,155787,235178,186109,187197,282640,367776,157894,210676,97954,123291,72482,0,71050,27926,167214,68640,71600,102746,119777,13907," 13,907.00 "," 210,676.00 "," 936,587.00 "," 2,121,763.00 "," 133,684.00 "," 368,570.00 "," 236,430.00 "," 736,346.00 "
SIN TIPO,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,AVENE CR.COLOR.F60 50ML x 1                                  ,AVENE (P.F)              ,AVENE (P.F)              ,PIERRE FABRE      ,POPULAR                  ,42806,16027,29154,31664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 76,845.00 ", -   , -   , -   , -   
SIN TIPO,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,AVENE CR.COLOR.F60 50ML x 1                                  ,AVENE (P.F)              ,AVENE (P.F)              ,PIERRE FABRE      ,POPULAR                  ,42806,1506578,1078702,2026508,1806126,1789777,1275146,925232,1205651,721969,478418,343907,137232,82695,113647,54897,0,34354,8763,17922,0,0,0,0,0, -   ," 137,232.00 "," 312,278.00 "," 13,295,246.00 ", -   ," 481,139.00 ", -   ," 959,557.00 "
LABIOS,DIRECTO,SOLARES,ROSTRO,Incluir,83F2D,PH Sun,PH Sunscreens,NO,CAPITAL SOLEIL STIC.Z.S.I60 9G x 1                           ,CAPITAL SOLEIL (VCY)     ,CAPITAL SOLEIL (VCY)     ,VICHY             ,POPULAR                  ,42838,25839,0,0,10607,0,10107,0,0,0,0,21245,0,10337,0,0,0,0,0,0,0,0,0,0,0, -   , -   ," 10,337.00 "," 67,798.00 ", -   ," 21,245.00 ", -   ," 21,245.00 "
LIMPIEZA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3A,PH Face,PH Acne,PH Acne Cleansing,NORMADERM GEL LIMP. 200ML x 1                                ,NORMADERM (VCY)          ,NORMADERM (VCY)          ,VICHY             ,POPULAR                  ,42883,7050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   ," 7,050.00 ", -   , -   , -   , -   
LIMPIEZA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3E,PH Face,PH Acne,PH Acne Cleansing,NORMADERM LOC.TONICA 200ML x 1                               ,NORMADERM (VCY)          ,NORMADERM (VCY)          ,VICHY             ,POPULAR                  ,42885,13503668,15093758,11270525,8320008,15719763,8714312,4832511,7542528,7789132,6038642,9052467,9462787,10800247,10069765,11373601,8904459,7612858,8158507,6298524,6644605,5836356,3251196,6235107,9288236," 9,288,236.00 "," 9,462,787.00 "," 94,473,461.00 "," 117,340,101.00 "," 15,523,343.00 "," 18,515,254.00 "," 18,774,539.00 "," 24,553,896.00 "
LIMPIEZA,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3E,PH Face,PH Acne,PH Acne Cleansing,NORMADERM LOC.TONICA 200ML x 1                               ,NORMADERM (VCY)          ,NORMADERM (VCY)          ,VICHY             ,POPULAR                  ,42885,146644,126514,62612,12587,36136,157340,215620,183320,78942,0,0,247714,89362,147492,0,67867,0,39348,36337,147955,0,13546,42034,69211," 69,211.00 "," 247,714.00 "," 653,152.00 "," 1,267,429.00 "," 111,245.00 "," 247,714.00 "," 124,791.00 "," 247,714.00 "
SPRAY,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A7&,PH Face,PH Face Care excl. Acne,PH Face Water Sprays,AGUA TERMAL LOC.SPRAY 150ML x 1                              ,AGUA TERMAL (VCY)        ,AGUA TERMAL (VCY)        ,VICHY             ,POPULAR                  ,42961,13694006,11533427,15887499,14530865,11150499,10542079,9454761,6065231,6850454,9576627,7778722,6270841,6395333,5138049,6877602,5905296,6590190,8785328,9540823,10947536,11164486,18782308,9200486,12897342," 12,897,342.00 "," 6,270,841.00 "," 112,224,779.00 "," 123,335,011.00 "," 22,097,828.00 "," 14,049,563.00 "," 40,880,136.00 "," 23,626,190.00 "
SPRAY,INDIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A7&,PH Face,PH Face Care excl. Acne,PH Face Water Sprays,AGUA TERMAL LOC.SPRAY 150ML x 1                              ,AGUA TERMAL (VCY)        ,AGUA TERMAL (VCY)        ,VICHY             ,POPULAR                  ,42961,910874,328613,1716997,1198298,706789,235693,604164,748791,43357,107361,101461,344670,57305,363648,113113,473322,395197,991712,465917,267276,65352,273194,161408,23752," 23,752.00 "," 344,670.00 "," 3,651,196.00 "," 7,047,068.00 "," 185,160.00 "," 446,131.00 "," 458,354.00 "," 553,492.00 "
OJOS,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82D2Z,PH Face,PH Face Care excl. Acne,PH Moisture,LIFTACTIV CR.CONT.OJOS 15ML x 1                              ,LIFTACTIV (VCY)          ,LIFTACTIV (VCY)          ,VICHY             ,POPULAR                  ,43525,25152669,21043515,34961652,27315225,30744264,37461940,25027284,22846611,20733754,23531395,18126884,16991657,26014652,22112015,30878581,25254057,25436908,19193776,25457346,28848659,23270604,29374880,23908562,18287520," 18,287,520.00 "," 16,991,657.00 "," 298,037,560.00 "," 303,936,850.00 "," 42,196,082.00 "," 35,118,541.00 "," 71,570,962.00 "," 58,649,936.00 "
