TIPO,CANAL,CATEGORIA,SUBCATEGORIA,Incluir,otc4_code,Category,SubCategory,Segment,PRESENTACION,PRODUCTO,BRAND,LABORATORIO,ETICO/POPULAR,FCC,MTH - 202103,MTH - 202104,MTH - 202105,MTH - 202106,MTH - 202107,MTH - 202108,MTH - 202109,MTH - 202110,MTH - 202111,MTH - 202112,MTH - 202201,MTH - 202202,MTH - 202203,MTH - 202204,MTH - 202205,MTH - 202206,MTH - 202207,MTH - 202208,MTH - 202209,MTH - 202210,MTH - 202211,MTH - 202212,MTH - 202301,MTH - 202302, MTH Actual , MTH Anterior , MAT Actual , MAT Anterior , YTD Actual , YTD Anterior , QTR Actual , QTR Anterior 
CREMA,INDIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1B,PH Body,PH Body Care,NO,UREADIN RX 20 CR UL/H E 100ML x 1                            ,UREADIN RX (ISD)         ,UREADIN RX (ISD)         ,ISDIN             ,POPULAR                  ,41189,64,54,33,51,41,48,4,54,57,127,22,34,53,94,104,19,29,19,21,17,33,32,28,53, 53.00 , 34.00 , 502.00 , 589.00 , 81.00 , 56.00 , 113.00 , 183.00 
CREMA,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,82F1B,PH Body,PH Body Care,NO,UREADIN RX 20 CR UL/H E 100ML x 1                            ,UREADIN RX (ISD)         ,UREADIN RX (ISD)         ,ISDIN             ,POPULAR                  ,41189,619,498,528,442,480,455,451,567,594,658,569,459,502,396,355,333,428,371,402,416,515,535,609,502, 502.00 , 459.00 ," 5,364.00 "," 6,320.00 "," 1,111.00 "," 1,028.00 "," 1,646.00 "," 1,686.00 "
GEL-CREMA,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,PROZONE CR.FAC.FPS25 60G x 1                                 ,PROZONE (RYA)            ,PROZONE (RYA)            ,ROYAL PHARMA      ,POPULAR                  ,41250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0, -   , -   , 3.00 , -   , -   , -   , -   , -   
SIN TIPO,DIRECTO,SOLARES,CUERPO,Incluir,83F2L,PH Sun,PH Sunscreens,NO,PROZONE GEL FPS 30 125G x 1                                  ,PROZONE (RYA)            ,PROZONE (RYA)            ,ROYAL PHARMA      ,POPULAR                  ,41251,2529,2180,2620,2597,2662,3151,3593,4449,3479,3958,4033,3116,2766,2264,2312,1877,2119,2741,3600,4583,4449,5194,4596,3671," 3,671.00 "," 3,116.00 "," 40,172.00 "," 38,367.00 "," 8,267.00 "," 7,149.00 "," 13,461.00 "," 11,107.00 "
SIN TIPO,INDIRECTO,SOLARES,CUERPO,Incluir,83F2L,PH Sun,PH Sunscreens,NO,PROZONE GEL FPS 30 125G x 1                                  ,PROZONE (RYA)            ,PROZONE (RYA)            ,ROYAL PHARMA      ,POPULAR                  ,41251,192,161,159,188,193,395,395,309,157,560,373,645,220,244,189,150,100,347,403,435,603,406,418,382, 382.00 , 645.00 ," 3,897.00 "," 3,727.00 ", 800.00 ," 1,018.00 "," 1,206.00 "," 1,578.00 "
CREMA,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5B,PH Face,PH Face Care excl. Acne,PH Anti-Age,EUCERIN Q10 CREMA NOCHE 50G x 1                              ,EUCERIN Q10 (BEI)        ,EUCERIN Q10 (BEI)        ,BEIERSDORF        ,POPULAR                  ,41317,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 8.00 , -   , -   , -   , -   
CREMA,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4C,PH Face,PH Face Care excl. Acne,PH Moisture,HYDRAPHASE UV LOC.HIDRAT 50ML x 1                            ,HYDRAPHASE UV (LRP)      ,HYDRAPHASE UV (LRP)      ,LA ROCHE POSAY    ,POPULAR                  ,41678,57,78,85,82,82,88,111,111,106,114,148,78,84,72,103,69,82,104,66,91,110,79,53,71, 71.00 , 78.00 , 984.00 ," 1,140.00 ", 124.00 , 226.00 , 203.00 , 340.00 
CREMA,INDIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4C,PH Face,PH Face Care excl. Acne,PH Moisture,HYDRAPHASE UV LOC.HIDRAT 50ML x 1                            ,HYDRAPHASE UV (LRP)      ,HYDRAPHASE UV (LRP)      ,LA ROCHE POSAY    ,POPULAR                  ,41678,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 2.00 , -   , -   , -   , -   
GEL-CREMA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A1D,PH Face,PH Acne,PH Acne Care,SEBOLIC GEL. 30G x 1                                         ,SEBOLIC (MLB)            ,SEBOLIC (MLB)            ,MEGALABS          ,POPULAR                  ,41920,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, -   , -   , 1.00 , 2.00 , -   , -   , -   , -   
CREMA,DIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,82B1D,PH Face,PH Face Care excl. Acne,PH Hypersensitive,SENSIBIO FORTE CREMA 40ML x 1                                ,SENSIBIO FORTE (AE1)     ,SENSIBIO FORTE (AE1)     ,ALPES CHEMIE      ,POPULAR                  ,41996,247,343,272,160,90,50,23,6,9,2,2,0,2,0,1,3,0,2,0,0,0,0,0,0, -   , -   , 8.00 ," 1,204.00 ", -   , 2.00 , -   , 4.00 
MICELAR,DIRECTO,ROSTRO,LIMPIEZA,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,SENSIBIO H20 SOLN MICELAR 250ML x 1                          ,SENSIBIO H20 (AE1)       ,SENSIBIO H20 (AE1)       ,ALPES CHEMIE      ,POPULAR                  ,41997,754,765,859,947,239,58,14,8,3,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0, -   , -   , 2.00 ," 3,649.00 ", -   , -   , -   , 2.00 
MICELAR,INDIRECTO,ROSTRO,LIMPIEZA,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,SENSIBIO H20 SOLN MICELAR 250ML x 1                          ,SENSIBIO H20 (AE1)       ,SENSIBIO H20 (AE1)       ,ALPES CHEMIE      ,POPULAR                  ,41997,26,7,7,7,28,28,35,42,91,49,14,7,0,7,35,21,7,7,0,7,0,2,0,0, -   , 7.00 , 86.00 , 341.00 , -   , 21.00 , 2.00 , 70.00 
PIES,DIRECTO,CUERPO,SENSITIVE/DRY,no incluir,83E2A,PH Foot,PH Foot,NO,EUCERIN UREA CR.PIES 10.0% 100G x 1                          ,EUCERIN UREA (BEI)       ,EUCERIN UREA (BEI)       ,BEIERSDORF        ,POPULAR                  ,42003,2734,3273,3463,2827,2755,2656,2683,3995,4515,6741,4233,3305,4089,2858,2508,2282,2090,2140,2129,2608,3180,5344,4411,4348," 4,348.00 "," 3,305.00 "," 37,987.00 "," 43,180.00 "," 8,759.00 "," 7,538.00 "," 14,103.00 "," 14,279.00 "
PIES,INDIRECTO,CUERPO,SENSITIVE/DRY,no incluir,83E2A,PH Foot,PH Foot,NO,EUCERIN UREA CR.PIES 10.0% 100G x 1                          ,EUCERIN UREA (BEI)       ,EUCERIN UREA (BEI)       ,BEIERSDORF        ,POPULAR                  ,42003,74,1021,560,404,188,545,476,472,525,1014,713,558,640,452,490,335,511,240,264,446,268,504,648,529, 529.00 , 558.00 ," 5,327.00 "," 6,550.00 "," 1,177.00 "," 1,271.00 "," 1,681.00 "," 2,285.00 "
MICELAR,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3B,PH Face,PH Acne,PH Acne Cleansing,SEBIUM SOL.MICE.H20 250ML x 1                                ,SEBIUM (AE1)             ,SEBIUM (AE1)             ,ALPES CHEMIE      ,POPULAR                  ,42286,0,0,0,16,21,16,75,15,4,16,1,3,25,16,23,7,5,24,1,14,0,0,0,10, 10.00 , 3.00 , 125.00 , 167.00 , 10.00 , 4.00 , 10.00 , 20.00 
MICELAR,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3B,PH Face,PH Acne,PH Acne Cleansing,SEBIUM SOL.MICE.H20 250ML x 1                                ,SEBIUM (AE1)             ,SEBIUM (AE1)             ,ALPES CHEMIE      ,POPULAR                  ,42286,263,307,256,240,248,163,197,352,273,183,197,155,203,135,112,168,182,122,194,121,112,124,122,158, 158.00 , 155.00 ," 1,753.00 "," 2,834.00 ", 280.00 , 352.00 , 404.00 , 535.00 
EMULSIÓN,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5B,PH Face,PH Face Care excl. Acne,PH Anti-Age,YSTHEAL EMUL.ANTIENV 30ML x 1                                ,YSTHEAL (P.F)            ,YSTHEAL (P.F)            ,PIERRE FABRE      ,POPULAR                  ,42315,18,16,21,20,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 82.00 , -   , 2.00 , -   , 3.00 
OJOS,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82D2A,PH Face,PH Face Care excl. Acne,PH Anti-Age,YSTHEAL GEL CONT.OJO 15ML x 1                                ,YSTHEAL (P.F)            ,YSTHEAL (P.F)            ,PIERRE FABRE      ,POPULAR                  ,42316,11,7,7,11,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 41.00 , -   , -   , -   , -   
INTIMO,DIRECTO,CUERPO,SENSITIVE/DRY,no incluir,85D1&,PH Intimate,PH Intimate,NO,EUCERIN PH5 JAB.LIQ.INT. 250ML x 1                           ,EUCERIN PH5 (BEI)        ,EUCERIN PH5 (BEI)        ,BEIERSDORF        ,POPULAR                  ,42341,8110,7733,8491,9737,8435,8799,9686,10726,7102,3033,5818,8581,7880,7528,8124,9558,7711,7483,9423,9407,6959,7603,7129,7765," 7,765.00 "," 8,581.00 "," 96,570.00 "," 96,251.00 "," 14,894.00 "," 14,399.00 "," 22,497.00 "," 17,432.00 "
INTIMO,INDIRECTO,CUERPO,SENSITIVE/DRY,no incluir,85D1&,PH Intimate,PH Intimate,NO,EUCERIN PH5 JAB.LIQ.INT. 250ML x 1                           ,EUCERIN PH5 (BEI)        ,EUCERIN PH5 (BEI)        ,BEIERSDORF        ,POPULAR                  ,42341,1062,831,912,941,1132,1849,1645,553,190,63,843,1171,1076,691,852,1175,1245,678,959,702,574,1008,845,739, 739.00 ," 1,171.00 "," 10,544.00 "," 11,192.00 "," 1,584.00 "," 2,014.00 "," 2,592.00 "," 2,077.00 "
SIN TIPO,DIRECTO,RESTORING,RESTORING,Incluir,83H1&,PH Restoring Skin,PH Restoring Skin,NO,CICALFATE AVENE CR.REP 40ML x 1                              ,CICALFATE (P.F)          ,CICALFATE (P.F)          ,PIERRE FABRE      ,POPULAR                  ,42458,2826,2663,3427,3471,3859,4782,3348,3962,3780,4247,4205,3248,3713,3440,3961,3694,3810,3985,3737,3291,2636,3799,7321,5321," 5,321.00 "," 3,248.00 "," 48,708.00 "," 43,818.00 "," 12,642.00 "," 7,453.00 "," 16,441.00 "," 11,700.00 "
SIN TIPO,INDIRECTO,RESTORING,RESTORING,Incluir,83H1&,PH Restoring Skin,PH Restoring Skin,NO,CICALFATE AVENE CR.REP 40ML x 1                              ,CICALFATE (P.F)          ,CICALFATE (P.F)          ,PIERRE FABRE      ,POPULAR                  ,42458,194,193,259,253,253,297,317,276,297,686,162,244,251,272,324,382,287,388,255,156,296,448,464,320, 320.00 , 244.00 ," 3,843.00 "," 3,431.00 ", 784.00 , 406.00 ," 1,232.00 "," 1,092.00 "
FLUIDO,DIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,82A4Z,PH Face,PH Face Care excl. Acne,PH Moisture,TOLERIANE FLUID LOC.FACIAL 40ML x 1                          ,TOLERIANE FLUID (LRP)    ,TOLERIANE FLUID (LRP)    ,LA ROCHE POSAY    ,POPULAR                  ,42608,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 1.00 , -   , -   , -   , -   
SPRAY,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A7&,PH Face,PH Face Care excl. Acne,PH Face Water Sprays,URIAG EAU THERMALE AERO 150ML x 1                            ,URIAG EAU THERMALE (URG) ,URIAG EAU THERMALE (URG) ,URIAGE            ,POPULAR                  ,42712,445,418,1510,745,1853,546,676,957,719,2909,377,578,424,464,502,389,548,1512,1806,1563,1010,2806,859,932, 932.00 , 578.00 ," 12,815.00 "," 11,733.00 "," 1,791.00 ", 955.00 ," 4,597.00 "," 3,864.00 "
FLUIDO,DIRECTO,SOLARES,ROSTRO,Incluir,83F2L,PH Sun,PH Sunscreens,NO,SEBOLIC FLUIDO FPS30 100ML x 1                               ,SEBOLIC (MLB)            ,SEBOLIC (MLB)            ,MEGALABS          ,POPULAR                  ,42745,136,153,132,140,130,156,192,302,246,262,204,163,184,157,136,114,120,185,188,225,177,213,173,142, 142.00 , 163.00 ," 2,014.00 "," 2,216.00 ", 315.00 , 367.00 , 528.00 , 629.00 
FLUIDO,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2L,PH Sun,PH Sunscreens,NO,SEBOLIC FLUIDO FPS30 100ML x 1                               ,SEBOLIC (MLB)            ,SEBOLIC (MLB)            ,MEGALABS          ,POPULAR                  ,42745,7,7,8,3,11,17,14,14,20,26,11,15,7,9,5,0,5,2,12,5,5,7,8,1, 1.00 , 15.00 , 66.00 , 153.00 , 9.00 , 26.00 , 16.00 , 52.00 
SIN TIPO,INDIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,AVENE CR.COLOR.F60 50ML x 1                                  ,AVENE (P.F)              ,AVENE (P.F)              ,PIERRE FABRE      ,POPULAR                  ,42806,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 5.00 , -   , -   , -   , -   
SIN TIPO,DIRECTO,SOLARES,ROSTRO,Incluir,83F2K,PH Sun,PH Sunscreens,NO,AVENE CR.COLOR.F60 50ML x 1                                  ,AVENE (P.F)              ,AVENE (P.F)              ,PIERRE FABRE      ,POPULAR                  ,42806,94,74,128,125,108,78,56,71,41,27,20,8,5,7,3,0,2,1,1,0,0,0,0,0, -   , 8.00 , 19.00 , 830.00 , -   , 28.00 , -   , 55.00 
LABIOS,DIRECTO,SOLARES,ROSTRO,Incluir,83F2D,PH Sun,PH Sunscreens,NO,CAPITAL SOLEIL STIC.Z.S.I60 9G x 1                           ,CAPITAL SOLEIL (VCY)     ,CAPITAL SOLEIL (VCY)     ,VICHY             ,POPULAR                  ,42838,3,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0, -   , -   , 1.00 , 7.00 , -   , 2.00 , -   , 2.00 
LIMPIEZA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3A,PH Face,PH Acne,PH Acne Cleansing,NORMADERM GEL LIMP. 200ML x 1                                ,NORMADERM (VCY)          ,NORMADERM (VCY)          ,VICHY             ,POPULAR                  ,42883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 1.00 , -   , -   , -   , -   
LIMPIEZA,DIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3E,PH Face,PH Acne,PH Acne Cleansing,NORMADERM LOC.TONICA 200ML x 1                               ,NORMADERM (VCY)          ,NORMADERM (VCY)          ,VICHY             ,POPULAR                  ,42885,1105,1193,900,661,1305,720,381,576,592,478,705,764,846,751,848,656,579,622,520,494,437,240,445,671, 671.00 , 764.00 ," 7,109.00 "," 9,380.00 "," 1,116.00 "," 1,469.00 "," 1,356.00 "," 1,947.00 "
LIMPIEZA,INDIRECTO,ROSTRO,PIEL GRASA,Incluir,83A3E,PH Face,PH Acne,PH Acne Cleansing,NORMADERM LOC.TONICA 200ML x 1                               ,NORMADERM (VCY)          ,NORMADERM (VCY)          ,VICHY             ,POPULAR                  ,42885,12,10,5,1,3,13,17,14,6,0,0,20,7,11,0,5,0,3,3,11,0,1,3,5, 5.00 , 20.00 , 49.00 , 101.00 , 8.00 , 20.00 , 9.00 , 20.00 
SPRAY,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A7&,PH Face,PH Face Care excl. Acne,PH Face Water Sprays,AGUA TERMAL LOC.SPRAY 150ML x 1                              ,AGUA TERMAL (VCY)        ,AGUA TERMAL (VCY)        ,VICHY             ,POPULAR                  ,42961,1338,1088,1536,1346,1057,984,892,567,632,892,690,564,558,438,608,524,617,815,901,983,1025,1650,798,1086," 1,086.00 ", 564.00 ," 10,003.00 "," 11,586.00 "," 1,884.00 "," 1,254.00 "," 3,534.00 "," 2,146.00 "
SPRAY,INDIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A7&,PH Face,PH Face Care excl. Acne,PH Face Water Sprays,AGUA TERMAL LOC.SPRAY 150ML x 1                              ,AGUA TERMAL (VCY)        ,AGUA TERMAL (VCY)        ,VICHY             ,POPULAR                  ,42961,89,31,166,111,67,22,57,70,4,10,9,31,5,31,10,42,37,92,44,24,6,24,14,2, 2.00 , 31.00 , 331.00 , 667.00 , 16.00 , 40.00 , 40.00 , 50.00 
OJOS,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82D2Z,PH Face,PH Face Care excl. Acne,PH Moisture,LIFTACTIV CR.CONT.OJOS 15ML x 1                              ,LIFTACTIV (VCY)          ,LIFTACTIV (VCY)          ,VICHY             ,POPULAR                  ,43525,991,840,1359,999,1158,1412,928,875,750,842,640,610,911,703,1058,869,866,660,974,1035,844,1005,802,620, 620.00 , 610.00 ," 10,347.00 "," 11,404.00 "," 1,422.00 "," 1,250.00 "," 2,427.00 "," 2,092.00 "
OJOS,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82D2Z,PH Face,PH Face Care excl. Acne,PH Moisture,LIFTACTIV CR.CONT.OJOS 15ML x 1                              ,LIFTACTIV (VCY)          ,LIFTACTIV (VCY)          ,VICHY             ,POPULAR                  ,43525,0,7,7,7,8,0,0,9,6,5,9,15,5,9,14,10,2,1,4,1,2,19,0,0, -   , 15.00 , 67.00 , 73.00 , -   , 24.00 , 19.00 , 29.00 
OJOS,INDIRECTO,ROSTRO,LIMPIEZA,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,PURETE THERMAL DES/INT 3EN1 200ML x 1                        ,PURETE THERMAL (VCY)     ,PURETE THERMAL (VCY)     ,VICHY             ,POPULAR                  ,43793,9,17,8,4,28,32,17,20,1,1,14,7,5,8,4,7,43,13,7,14,2,6,6,15, 15.00 , 7.00 , 130.00 , 158.00 , 21.00 , 21.00 , 27.00 , 22.00 
OJOS,DIRECTO,ROSTRO,LIMPIEZA,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,PURETE THERMAL DES/INT 3EN1 200ML x 1                        ,PURETE THERMAL (VCY)     ,PURETE THERMAL (VCY)     ,VICHY             ,POPULAR                  ,43793,1626,1049,1072,624,1892,1237,446,1296,761,1167,690,564,1701,1517,1554,1230,1451,1344,1138,1345,1480,1531,1385,1232," 1,232.00 ", 564.00 ," 16,908.00 "," 12,424.00 "," 2,617.00 "," 1,254.00 "," 4,148.00 "," 2,421.00 "
LECHE,DIRECTO,ROSTRO,LIMPIEZA,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,PURETE THERMAL LECH.LI.P/NO 200ML x 1                        ,PURETE THERMAL (VCY)     ,PURETE THERMAL (VCY)     ,VICHY             ,POPULAR                  ,43796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 1.00 , -   , -   , -   , -   
SIN TIPO,DIRECTO,RESTORING,RESTORING,Incluir,83H1&,PH Restoring Skin,PH Restoring Skin,NO,CICAPOST CREMA 50G x 1                                       ,CICAPOST (ISD)           ,CICAPOST (ISD)           ,ISDIN             ,POPULAR                  ,44102,495,405,412,485,599,506,358,601,483,516,519,455,498,506,564,534,553,622,651,736,705,659,762,677, 677.00 , 455.00 ," 7,467.00 "," 5,834.00 "," 1,439.00 ", 974.00 ," 2,098.00 "," 1,490.00 "
SIN TIPO,INDIRECTO,RESTORING,RESTORING,Incluir,83H1&,PH Restoring Skin,PH Restoring Skin,NO,CICAPOST CREMA 50G x 1                                       ,CICAPOST (ISD)           ,CICAPOST (ISD)           ,ISDIN             ,POPULAR                  ,44102,18,23,38,44,52,18,39,37,19,67,33,33,40,34,47,33,30,50,34,23,36,24,44,55, 55.00 , 33.00 , 450.00 , 421.00 , 99.00 , 66.00 , 123.00 , 133.00 
LABIOS,DIRECTO,SOLARES,ROSTRO,Incluir,83F2D,PH Sun,PH Sunscreens,NO,FOTOPROTECTOR ISDI PR.LAB.FPS15 x 1                          ,FOTOPROTECTOR ISDI (ISD) ,FOTOPROTECTOR ISDI (ISD) ,ISDIN             ,POPULAR                  ,44119,5,2,3,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1, 1.00 , -   , 1.00 , 16.00 , 1.00 , -   , 1.00 , -   
CREMA,INDIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,GLICOISDIN CREMA 15.0% 50ML x 1                              ,GLICOISDIN (ISD)         ,GLICOISDIN (ISD)         ,ISDIN             ,POPULAR                  ,44121,1,1,4,2,10,5,2,2,10,3,3,7,3,10,11,2,1,5,1,0,6,8,2,9, 9.00 , 7.00 , 58.00 , 50.00 , 11.00 , 10.00 , 19.00 , 13.00 
CREMA,DIRECTO,ROSTRO,ANTIARRUGAS,Incluir,82B5A,PH Face,PH Face Care excl. Acne,PH Anti-Age,GLICOISDIN CREMA 15.0% 50ML x 1                              ,GLICOISDIN (ISD)         ,GLICOISDIN (ISD)         ,ISDIN             ,POPULAR                  ,44121,246,336,313,261,273,314,244,269,221,261,211,200,230,238,258,179,181,244,274,278,227,202,168,153, 153.00 , 200.00 ," 2,632.00 "," 3,149.00 ", 321.00 , 411.00 , 523.00 , 672.00 
LIMPIEZA,DIRECTO,CUERPO,SENSITIVE/DRY,Incluir,85A2B,PH Body Cleansing,PH Soap,PH Soap,LIPIKAR SYNDET GEL 400ML x 1                                 ,LIPIKAR (LRP)            ,LIPIKAR (LRP)            ,LA ROCHE POSAY    ,POPULAR                  ,44127,779,905,934,606,946,954,1043,943,935,898,1050,745,835,781,847,731,743,853,827,882,840,855,836,709, 709.00 , 745.00 ," 9,739.00 "," 10,738.00 "," 1,545.00 "," 1,795.00 "," 2,400.00 "," 2,693.00 "
MICELAR,DIRECTO,ROSTRO,LIMPIEZA,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,PURETE THERMAL SOL.MIC.LIMP 300ML x 1                        ,PURETE THERMAL (VCY)     ,PURETE THERMAL (VCY)     ,VICHY             ,POPULAR                  ,44201,41,27,21,10,3,3,4,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, -   , -   , 1.00 , 114.00 , -   , -   , -   , -   
MICELAR,INDIRECTO,ROSTRO,LIMPIEZA,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,PURETE THERMAL SOL.MIC.LIMP 300ML x 1                        ,PURETE THERMAL (VCY)     ,PURETE THERMAL (VCY)     ,VICHY             ,POPULAR                  ,44201,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 16.00 , -   , -   , -   , 13.00 
CREMA,DIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,82B1B,PH Face,PH Face Care excl. Acne,PH Hypersensitive,SENSIBIO D.S. CREMA 40ML x 1                                 ,SENSIBIO D.S. (AE1)      ,SENSIBIO D.S. (AE1)      ,ALPES CHEMIE      ,POPULAR                  ,44208,464,713,645,631,599,386,414,557,486,529,498,445,485,545,555,542,509,403,286,508,482,415,453,432, 432.00 , 445.00 ," 5,615.00 "," 6,367.00 ", 885.00 , 943.00 ," 1,300.00 "," 1,472.00 "
CREMA,INDIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,82B1B,PH Face,PH Face Care excl. Acne,PH Hypersensitive,SENSIBIO D.S. CREMA 40ML x 1                                 ,SENSIBIO D.S. (AE1)      ,SENSIBIO D.S. (AE1)      ,ALPES CHEMIE      ,POPULAR                  ,44208,2,1,0,12,18,39,55,84,11,39,30,28,7,34,21,20,5,1,0,40,11,46,1,14, 14.00 , 28.00 , 200.00 , 319.00 , 15.00 , 58.00 , 61.00 , 97.00 
MICELAR,INDIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,AQUA RUBORIL LOC. 250ML x 1                                  ,AQUA RUBORIL (DB&)       ,AQUA RUBORIL (DB&)       ,DISPOLAB          ,POPULAR                  ,44222,17,15,7,18,30,8,14,5,38,12,5,6,11,19,14,12,3,10,14,9,11,18,9,9, 9.00 , 6.00 , 139.00 , 175.00 , 18.00 , 11.00 , 36.00 , 23.00 
MICELAR,DIRECTO,ROSTRO,ULTRASENSITIVE,Incluir,82A1A,PH Face,PH Face Cleansing excl. Acne,PH Face Cleansing,AQUA RUBORIL LOC. 250ML x 1                                  ,AQUA RUBORIL (DB&)       ,AQUA RUBORIL (DB&)       ,DISPOLAB          ,POPULAR                  ,44222,298,269,326,331,340,362,356,348,302,279,263,207,261,220,227,203,228,207,267,280,225,220,205,148, 148.00 , 207.00 ," 2,691.00 "," 3,681.00 ", 353.00 , 470.00 , 573.00 , 749.00 
OJOS,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82D2Z,PH Face,PH Face Care excl. Acne,PH Moisture,HYDRAPHASE OJOS EMULS 15ML x 1                               ,HYDRAPHASE OJOS (LRP)    ,HYDRAPHASE OJOS (LRP)    ,LA ROCHE POSAY    ,POPULAR                  ,44244,333,191,250,228,328,357,201,303,254,277,318,295,378,286,289,344,347,352,434,314,291,333,273,271, 271.00 , 295.00 ," 3,912.00 "," 3,335.00 ", 544.00 , 613.00 , 877.00 , 890.00 
OJOS,INDIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82D2Z,PH Face,PH Face Care excl. Acne,PH Moisture,HYDRAPHASE OJOS EMULS 15ML x 1                               ,HYDRAPHASE OJOS (LRP)    ,HYDRAPHASE OJOS (LRP)    ,LA ROCHE POSAY    ,POPULAR                  ,44244,0,4,6,1,1,0,1,2,0,3,2,1,2,2,1,1,0,1,2,1,0,0,3,0, -   , 1.00 , 13.00 , 21.00 , 3.00 , 3.00 , 3.00 , 6.00 
EMULSIÓN,DIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4C,PH Face,PH Face Care excl. Acne,PH Moisture,HYDRAPHASE TEX.LEG EMULS 50ML x 1                            ,HYDRAPHASE TEX.LEG (LRP) ,HYDRAPHASE TEX.LEG (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,44245,891,496,388,245,94,47,23,19,16,10,5,3,6,3,3,3,3,4,3,0,3,0,0,0, -   , 3.00 , 28.00 ," 2,237.00 ", -   , 8.00 , -   , 18.00 
EMULSIÓN,INDIRECTO,ROSTRO,HIDRATACIÓN,Incluir,82A4C,PH Face,PH Face Care excl. Acne,PH Moisture,HYDRAPHASE TEX.LEG EMULS 50ML x 1                            ,HYDRAPHASE TEX.LEG (LRP) ,HYDRAPHASE TEX.LEG (LRP) ,LA ROCHE POSAY    ,POPULAR                  ,44245,0,8,3,1,8,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, -   , -   , -   , 33.00 , -   , -   , -   , -   
