CATEGORIA,SUBCATEGORIA,PRESENTACION,PRODUCTO,BRAND,LABORATORIO,ETICO/POPULAR,MTH - 202103,MTH - 202104,MTH - 202105,MTH - 202106,MTH - 202107,MTH - 202108,MTH - 202109,MTH - 202110,MTH - 202111,MTH - 202112,MTH - 202201,MTH - 202202,MTH - 202203,MTH - 202204,MTH - 202205,MTH - 202206,MTH - 202207,MTH - 202208,MTH - 202209,MTH - 202210,MTH - 202211,MTH - 202212,MTH - 202301,MTH - 202302,MAT 22,MAT 23,P3M 22,P3M 23,YTD 22,YTD 23
SUN,SUN KIDS,AVENE SOLAR 50 SPRAY NINOS   200ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,19519071,8632547,13384428,15887576,21597736,17457264,14134290,26272179,17739540,25435638,21064160,16556634,17789244,30353952,17520050,24994928,32133840,25505662,16063809,18804198,22027536,41111424,25298525,29186406,217681063,300789574,63056432,95596355,37620794,54484931
SUN,SUN KIDS,FOTOPROT ISDIN LOC.PEDI.50+   50ML X 1,FOTOPROT ISDIN (ISD),ISDIN,ISDIN,POPULAR,,,,,,,,,,,,,,,,,,,,,,,67100,,0,67100,0,67100,0,67100
SUN,SUN KIDS,PHOTODERM KID BLUE LECHE FPS50   100ML X 1,PHOTODERM KID BLUE (BDM),BIODERMA,BIODERMA,POPULAR,3313610,2357628,2399392,5051884,3211656,4384160,3107286,3253380,1300160,10601268,6441072,3596112,4288627,4685900,3970800,5735600,8493100,6176800,4632600,3943216,3366160,11694300,9630600,7452250,49017608,74069953,20638452,28777150,10037184,17082850
BODY,BODY CARE - CRACKED SKIN,CICABIO CR.CICATRIZA   40ML X 1,CICABIO (BDM),BIODERMA,BIODERMA,POPULAR,4646742,2707600,2143086,3246478,2880306,3037564,3173847,4114314,4473862,6642900,3272220,4021337,4136808,3675400,4001816,3713752,4295830,4261246,4202211,4101234,3731505,4988709,4261510,3688783,44360256,49058804,13936457,12939002,7293557,7950293
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,ATODERM CR.TUB.HIDRA   200ML X 1,ATODERM (BDM),BIODERMA,BIODERMA,POPULAR,,,,,165000,264000,198000,330000,198000,231000,132000,363000,297000,313542,104514,348960,209394,,,,,,72600,,1881000,1346010,726000,72600,495000,72600
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,ATODERM INTENSIVE CR.PIEL SECA   75ML X 1,ATODERM INTENSIVE (BDM),BIODERMA,BIODERMA,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,LIPIKAR BAUME BALS APM LIG   400ML X 1,LIPIKAR BAUME (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,118716,4480380,17826818,23963000,28873314,21033594,34289696,34955562,38446500,0,203987580,0,107691758,0,73402062
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,LIPIKAR BAUME CREMA COR AP   200ML X 1,LIPIKAR BAUME (LRP),LRP,LA ROCHE POSAY,POPULAR,70200,321864,75600,75600,151200,75600,140218,140400,203319,,,,135546,,,,87734,,,,365980,296488,633129,1269346,1254001,2788223,0,2198963,0,1902475
BODY,BODY CARE - PIEL SECA TRATAMIENTO,HYALIX EMULGEL 5% 60G X 1,HYALIX (MLB),ROEMMERS,MEGALABS,POPULAR,32249112,26270164,32501830,29344725,33128830,25665654,32525813,30594768,27241300,35742890,25720944,27128079,31588051,26817020,27187510,29988067,26685516,26351010,26965968,25923100,26466372,30970974,24374740,29539563,358114109,332857891,88591913,84885277,52849023,53914303
BODY,BODY CARE - PIEL SECA UREA,DERMIFANT UREA CREMA 5% 100ML X 1,DERMIFANT UREA (IUK),DERMIFANT,INMUNOTEK,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL SECA UREA,UREADIN LOC DERMOPED 3% 200ML X 1,UREADIN (ISD),ISDIN,ISDIN,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL SECA UREA,UREADIN SPRAY & GO   200ML X 1,UREADIN (ISD),ISDIN,ISDIN,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,EUCERIN CR.CORP   75ML X 1,EUCERIN (BEI),EUCERIN,BEIERSDORF,POPULAR,5058810,4727667,3702336,3804177,1974984,2083360,1844110,1740830,900255,1421280,1039712,439746,913523,886524,45741,137223,137223,91482,137223,137223,,91782,,45891,28737267,2623835,2900738,137673,1479458,45891
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,PROTCELL GEL .   250ML X 1,PROTCELL (BSS),BUSSIE,BUSSIE,POPULAR,110300,441200,330900,110300,737723,322563,543715,329565,124608,117767,,128126,,,,220598,,,100845,,,,,,3296767,321443,245893,0,128126,0
BODY,BODY CLEANSING - PIEL ATOPICA LIMPIEZA,FISIOGEL CREMA LIQ   240ML X 1,FISIOGEL (MLB),GLAXOSMITHKLINE,MEGALABS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,GENOCUTAN GEL   500ML X 1,GENOCUTAN (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,4807000,3167463,3386400,3279210,4712040,3642788,4311090,4581168,6504423,5538389,3584523,6493841,6563119,7023401,2685564,4346325,8247658,11278080,8442064,11072192,9477579,10837870,12429765,13153665,54008335,105557282,15616753,36421300,10078364,25583430
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,SYNDERM LIQD PLUS   250ML X 1,SYNDERM (P7D),PHARMADERM,PHARMADERM,POPULAR,29700914,25957008,28235070,30724659,37730394,30488975,35565488,39213312,30272400,44997756,36245300,31787910,43479705,40954816,35355580,42822675,44960080,40003072,40147394,40992120,41220043,51020123,43921674,44961402,400919186,509838684,113030966,139903199,68033210,88883076
FACE TOTAL,ACNE CARE,AVENE CLEANANCE EM WO C N AC   30ML X 1,AVENE CLEANANCE (PC6),AVENE,PERCOS,POPULAR,,,,74958,,299832,2222594,2136520,1815770,1769584,1796310,1678455,1932305,2155572,898152,1528968,5022248,9668624,7103943,7114635,6165608,9781191,7565922,14201180,11794023,73138348,5244349,31548293,3474765,21767102
FACE TOTAL,ACNE CARE,AVENE TRIACNEAL CREMA   30ML X 1,AVENE TRIACNEAL (PC6),AVENE,PERCOS,POPULAR,1602250,886050,844974,359984,,89996,78747,,78747,203648,,,210380,,72700,,72700,,,,,,,,4144396,355780,203648,0,0,0
FACE TOTAL,ACNE CARE,NORMADERM PHYTOSOL LI+SU+HID+PS    X 1,NORMADERM PHYTOSOL (VCY),VICHY,VICHY,POPULAR,,,,,,,,,,,,,,,,,4184034,12661038,2273940,568485,227394,454788,,113697,0,20483376,0,568485,0,113697
FACE TOTAL,ACNE CLEANSING,SEBIUM KGM+H20100ML   200ML X 1,SEBIUM (BDM),BIODERMA,BIODERMA,POPULAR,158632,,,,,83487,,,,,,,,,,,,,,,,,,,242119,0,0,0,0,0
FACE TOTAL,ACNE CLEANSING,SEBOSEDIL LIQD   150ML X 1,SEBOSEDIL (SU2),SUIPHAR,SUIPHAR,POPULAR,1736790,742016,1072214,976269,1058178,1910868,1446752,878436,746798,1076502,995296,936870,1600760,827955,718092,1470312,723684,1112127,718296,817194,645528,820651,583785,896574,13576989,10934958,3008668,2301010,1932166,1480359
FACE TOTAL,FACE CARE - AGUAS TERMALES,EAU THERMALE AVENE CR DES CO OJ   15ML X 1,EAU THERMALE AVENE (PC6),AVENE,PERCOS,POPULAR,7805176,7306368,5702242,7280539,11855657,7107784,7837654,11003850,8442452,10310733,7470899,12058380,10413520,10961244,11526890,14059600,14727240,10634279,15726672,14228130,131988109,31126860,14650515,22189148,104181734,302232207,29840012,67966523,19529279,36839663
FACE TOTAL,FACE CARE - AGUAS TERMALES,PURETE THERM.MOUSS CREMA DESMAQ   125ML X 1,PURETE THERM.MOUSS (VCY),VICHY,VICHY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - AGUAS TERMALES,URIAGE AGUA TERMAL AGUA MICELAR   250ML X 1,URIAGE AGUA TERMAL (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,331985,147560,712950,221340,499240,442680,295120,708280,479570,749200,900000,869219,700910,368900,775148,879780,1677744,1079025,828828,874809,1012984,1405960,676512,1508049,6357144,11788649,2518419,3590521,1769219,2184561
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE A-OXITIVE CRE.AQ.A/OX   30ML X 1,AVENE A-OXITIVE (PC6),AVENE,PERCOS,POPULAR,19878404,10965240,19190133,15189610,18916128,14372148,20338930,22801680,16888005,19791420,12564384,17087980,16936164,13936750,20235243,24563328,28077104,20354320,23687433,24201630,19193676,28451049,20925520,22909012,207984062,263471229,49443784,72285581,29652364,43834532
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN HYALU.FIL SU.AN/ED NO   30ML X 1,EUCERIN HYALU.FIL (BEI),EUCERIN,BEIERSDORF,POPULAR,9619722,4266624,7288906,3785488,7403520,4448885,3296436,2585898,3132360,2254695,1700424,1789920,1491600,313236,313236,104412,116345,,,116344,155126,464928,325734,,51572878,3400961,5745039,790662,3490344,325734
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN Q10 CR.ANTIAR.NO   50ML X 1,EUCERIN Q10 (BEI),EUCERIN,BEIERSDORF,POPULAR,11550156,10629900,12311340,10228288,14042195,12163024,14123910,17222150,12975120,13546942,12361180,12995589,15043380,3679164,2384341,3302040,2542420,2359600,3773628,3307360,2384568,2768808,1539785,1384000,154149794,44469094,38903711,5692593,25356769,2923785
FACE TOTAL,FACE CARE - ANTIEDAD,FLAVO-C  ISDIN MELA ANT REP   2ML X 10,FLAVO-C  ISDIN (ISD),ISDIN,ISDIN,POPULAR,,565596,565596,565596,3205044,471330,6036270,565596,,118601,112272,1250190,,252890,126445,192940,289410,5402320,771760,868230,578826,578826,1254110,578826,13456091,10894583,1481063,2411762,1362462,1832936
FACE TOTAL,FACE CARE - ANTIEDAD,LIFTACTIV AOX A10+M8910+C3   10ML X 1,LIFTACTIV AOX (VCY),VICHY,VICHY,POPULAR,7224384,4275029,3149562,6964460,3444444,2764848,3216300,2699875,684691,794912,659550,120917,281020,,,,,172074,172074,134218,,604116,,,35998972,1363502,1575379,604116,780467,0
FACE TOTAL,FACE CARE - ANTIEDAD,URIAGE AGE PROTECT CR INST MULT   30ML X 1,URIAGE AGE PROTECT (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,382941,357411,576198,896399,434000,638235,236146,658656,861616,382941,363792,816936,363792,1005219,382941,666294,807984,807984,646385,1077309,639650,336657,764856,5788335,8316007,1608349,1741163,746733,1101513
FACE TOTAL,FACE CARE - ANTIENROJ,EUCERIN ANTI-ENROJ CR.DIA SPF15   50ML X 1,EUCERIN ANTI-ENROJ (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,NEOTONE LOC.CORPORAL   100ML X 1,NEOTONE (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,110681,,110681,361149,402702,,853335,1258684,1393980,2553638,1274988,793324,1411168,424996,1147488,1625607,1818036,2323308,1062490,2271379,2503608,1360416,1253292,1922416,9113162,19124204,4621950,4536124,2068312,3175708
FACE TOTAL,FACE CARE - CLEANSING,DHEMS GEL LI P/M G   200ML X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,,,,,,4192470,2396032,4067064,2829840,4801005,4922714,5097216,4441718,5909042,5809860,6275165,8147657,6873648,6859566,6205496,4805810,8845440,6146520,8045128,28306341,78365050,14820935,23037088,10019930,14191648
FACE TOTAL,FACE CARE - CLEANSING,HYDRABIO H2O SOLN   250ML X 1,HYDRABIO H2O (BDM),BIODERMA,BIODERMA,POPULAR,2069800,842142,1711744,4227280,1275708,883918,1473680,1019696,1084700,1282350,1073394,880532,887808,1100000,1888293,980594,810381,1006264,825000,1117242,1343496,1590138,981198,1152179,17824944,13682593,3236276,3723515,1953926,2133377
FACE TOTAL,FACE CARE - CLEANSING,SENSIBIO H2O SOL.DE.P.N/S   250ML X 1,SENSIBIO H2O (BDM),BIODERMA,BIODERMA,POPULAR,36840245,28438592,60916590,40575568,41548023,39675933,46597044,47122724,47182838,59839920,47901360,53008240,148049748,53203474,58497630,62265160,66141568,63289831,86556560,68547035,68384619,186083838,63031953,218129565,549647077,1142180981,160749520,467245356,100909600,281161518
FACE TOTAL,FACE CARE - HIDRATACION,MONODERMA E5 SERUM    X 28,MONODERMA E5 (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,93712,,,,,,,,,,,,,,,,,,93712,0,0,0,0,0
FACE TOTAL,FACE CUIDADO ESPECIFICO,PEPTIDERM SERUM LIFTIN   30ML X 1,PEPTIDERM (DMP),DERMAPHARM,DERMAPHARM,POPULAR,308031,,118474,,,218468,299982,83950,,191286,215870,114752,114752,,,114752,,424580,114752,229504,,573755,,,1550813,1572095,521908,573755,330622,0
SUN,SUN BODY,AVENE SOLAR 50 LECHE FPS50   100ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,27874890,15703729,13459496,16603641,24727448,15210426,27164620,33568098,20760338,31719376,17332908,24938901,22663025,30190260,26127219,25512333,25193576,14649346,13914576,9481332,6918871,12101586,7190434,7847872,269063871,201790430,73991185,27139892,42271809,15038306
SUN,SUN BODY,FILTRODERM LOC.SPRAY   100ML X 1,FILTRODERM (FCO),QUIPROPHARMA,FARMA DE COLOMBIA,POPULAR,,,,,,56465,,56465,,,56465,,,,,,,,48600,,,,,,169395,48600,56465,0,56465,0
SUN,SUN BODY,SOL-OR GEL FPS36+ GEL.   100G X 1,SOL-OR GEL FPS36+ (QFA),QUIFARMA,QUIFARMA,POPULAR,,161658,,,511580,102316,,,,65186,306948,52163,,,,,72400,66500,1523975,471528,,,,,1199851,2134403,424297,0,359111,0
SUN,SUN BODY,UMBRELLA E.PL120+MA15   135G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,12673696,6021423,5792148,2622576,3485216,2318673,5112360,3369600,1047890,690116,1277705,1627934,1258356,195500,109959,107037,90788,,239258,,,,,,46039337,2000898,3595755,0,2905639,0
SUN,SUN BODY,VERY HIGH SP F50+AD/NI   125ML X 1,VERY HIGH (SKN),SOSKIN,SOSKIN,POPULAR,,,,269165,590590,273063,39009,78018,,,,,,,,,,,,,,,,,1249845,0,0,0,0,0
SUN,SUN FACE,AFELIUS EM FL CO S10   50G X 1,AFELIUS (SIE),SIEGFRIED,SIEGFRIED,POPULAR,31352754,23809032,21484650,20059488,33654816,35319024,42907076,45387440,36461646,55474562,46764672,22558332,21904175,21182868,18584600,18580608,11680782,14028513,35142822,29116906,18340795,30032275,19906116,23397304,415233492,261897764,124797566,73335695,69323004,43303420
SUN,SUN FACE,ANTHELIOS XL FPS50 FLUIDO EXTRE   50ML X 1,ANTHELIOS XL FPS50 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,EUCERIN SUN F.A/50+H/N20    X 1,EUCERIN SUN (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,SOLARSAFE PRO S SPF 50   60G X 1,SOLARSAFE (N7D),NOVADERMA,NOVADERMA,POPULAR,,,,,,,,,,,,,,,,25286,,,,,,,,,0,25286,0,0,0,0
SUN,SUN FACE,SOL-OR CR.H.FPS30+ CREMA   60G X 1,SOL-OR CR.H.FPS30+ (QFA),QUIFARMA,QUIFARMA,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE,SUNCARE GEL.SOL F30   60G X 1,SUNCARE (A4N),AULEN PHARMA,AULEN PHARMA,POPULAR,4375980,3931005,3751440,3594927,10146032,3932740,4038894,4582002,4832055,2181972,1462918,1808680,774000,1505000,1161000,473000,688000,922403,956088,867690,421974,447016,364800,425600,48638645,9006571,5453570,1237416,3271598,790400
SUN,SUN FACE,SUNSTOP CREMA.SPF100   50G X 1,SUNSTOP (P7D),PHARMADERM,PHARMADERM,POPULAR,2113562,1559410,2431754,3936464,3157662,3157440,4038980,3588000,3731520,3875040,4406976,3392010,3648000,4201824,3572000,3224600,4332000,3915350,4433825,3270760,2888000,5069844,4447425,4332000,39388818,47335628,11674026,13849269,7798986,8779425
SUN,SUN FACE,UMBRELLA CREMA   60G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,1019410,1051650,846440,1529493,682584,1277712,841302,1064616,628200,1207275,487200,1571220,487200,1388772,632520,1518048,822276,1136800,1046988,1055600,1055600,1966209,487200,730800,12207102,12328013,3265695,3184209,2058420,1218000
SUN,SUN FACE,UMBRELLA CREMA FPS 50   60G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,77541728,57269925,62604800,75703784,86055760,75021513,75826816,91689820,74709900,102806864,95806815,78328800,82768563,76430926,75271122,119346714,96100841,94692279,99601242,82318320,82797546,146624550,104135080,95257596,953366525,1155344779,276942479,346017226,174135615,199392676
SUN,SUN FACE,UVEBLOCK DAY SECUR CREMA FPS 50   40ML X 1,UVEBLOCK DAY SECUR (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,591696,1742960,1159005,1182860,422508,470325,733700,1271538,673799,883098,304518,588728,507530,304518,796815,152258,969360,558282,475805,1197756,101506,563352,938930,834885,10024735,7400997,1776344,2337167,893246,1773815
SUN,SUN FACE POLVO,FOTOPROT ISDIN PO/CO AR S50   10G X 1,FOTOPROT ISDIN (ISD),ISDIN,ISDIN,POPULAR,1277920,,255584,894544,2747528,2555840,1980776,2683632,1533504,3386488,1655025,2470675,3939725,3147496,4888664,5020350,5692365,5223582,5759420,4353050,4687900,4085170,3997914,2879710,21441516,53675346,7512188,10962794,4125700,6877624
SUN,SUN FACE TINTED,ANTHELIOS ANT-SHIN CG F50+EF+BB    X 1,ANTHELIOS ANT-SHIN (LRP),LRP,LA ROCHE POSAY,POPULAR,5920248,12760617,18636400,22993632,24218220,4471787,3994485,948339,649554,403544,100886,222216,86093,,111108,,111108,,,166662,,,,111108,95319928,586079,726646,111108,323102,111108
SUN,SUN FACE TINTED,ANTHELIOS XL FPS50 G TSC+2MEF50   50ML X 1,ANTHELIOS XL FPS50 (LRP),LRP,LA ROCHE POSAY,POPULAR,1180912,2823079,2029632,548168,12513036,21783874,40681296,12529080,1810368,900045,330408,,7250733,36665865,42697515,24431720,21047620,50402373,48704564,20230851,30464964,9239230,3323572,1307474,97129898,295766481,1230453,13870276,330408,4631046
SUN,SUN FACE TINTED,EUCERIN SUN GCF AM MF50+   50ML X 1,EUCERIN SUN (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,,,,,,,,,,,,,,,6393894,26072508,23559960,27045753,34960718,25868576,0,143901409,0,87875047,0,60829294
SUN,SUN KIDS,UMBRELLA K.RA+AL.BA40   120G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,5350350,3719136,2832111,2660280,1405184,1116944,860100,865720,290766,276477,260094,251346,89454,102400,,,,,,,,,,,19888508,191854,787917,0,511440,0
BODY,BODY CARE - CRACKED SKIN,REPITEL CR.CICATRIZA   40G X 1,REPITEL (A4N),AULEN PHARMA,AULEN PHARMA,POPULAR,681734,478860,360792,601500,277494,273497,440000,274498,280700,80200,320800,80200,,160400,80200,200500,160400,,,,,80200,42101,,4150275,723801,481200,122301,401000,42101
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,ATODERM SOS SPRAY   200ML X 1,ATODERM SOS (BDM),BIODERMA,BIODERMA,POPULAR,1184325,1466658,1137304,1710975,1510182,2049000,2716096,1790060,2278556,5971980,1365630,1910458,2531508,3472723,1684340,2563110,3032192,2329080,2731140,2075493,3221405,3023592,702678,1025230,25091224,28392491,9248068,4751500,3276088,1727908
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,LIPIKAR GEL GEL FLUI+LAV    X 1,LIPIKAR GEL (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL SECA TRATAMIENTO,BIO-OIL A125+CCDMP60    X 1,BIO-OIL (PB3),PREBEL,PREBEL,POPULAR,,,,,,,,,,57438,57438,177318,57438,,,,,,,,,,,,292194,57438,292194,0,234756,0
BODY,BODY CARE - PIEL SECA TRATAMIENTO,HIDRIBET EMULS 5/5   125ML X 1,HIDRIBET (MLB),ROEMMERS,MEGALABS,POPULAR,4649440,3900405,3603087,4728703,5370930,4303452,3287955,4683386,3403128,4995600,4270650,3670500,5335176,3835884,3662620,4998803,4577584,3441888,4127512,3241964,3075082,3871500,3536112,3766042,50867236,47470167,12936750,11173654,7941150,7302154
BODY,BODY CARE - PIEL SECA UREA,DERMIFANT UREA CREMA FACIAL 5% 50ML X 1,DERMIFANT UREA (IUK),DERMIFANT,INMUNOTEK,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL SECA UREA,UREADIN RX 10 LOC REP EMOL 10% 400ML X 1,UREADIN RX 10 (ISD),ISDIN,ISDIN,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,EUCERIN PH5 LO P/S+LO250    X 1,EUCERIN PH5 (BEI),EUCERIN,BEIERSDORF,POPULAR,24403998,17346047,28939520,34718130,14079040,15723724,19821280,71997676,21877343,25669050,3733149,13113366,15833556,1351920,40281192,43018077,36766732,30696030,48381894,28191780,27524124,4303344,33547990,1515285,291422323,311411924,42515565,39366619,16846515,35063275
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,RETIMAX CREMA CORPOR   280ML X 1,RETIMAX (S2D),SKIN DRUG,SKIN DRUG,POPULAR,822752,420584,1027488,596890,555250,57899,,115798,115798,200752,316695,,,,160000,60504,220503,60504,320000,,382100,567798,160000,166600,4229906,2098009,517447,894398,316695,326600
BODY,BODY CLEANSING - PIEL ATOPICA LIMPIEZA,FISIOGEL A.I. CREMA LIQ   240ML X 1,FISIOGEL A.I. (MLB),GLAXOSMITHKLINE,MEGALABS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,ADERMA EXOMEGA ACEITE DUCHA   200ML X 1,ADERMA EXOMEGA (PC6),PERCOS,PERCOS,POPULAR,2038750,1319388,2957559,2258274,2845100,1425842,1140372,1546150,1280454,1819924,989088,1454950,1671852,814749,2381632,408989,1361485,1172745,917952,1106820,627150,1214650,556497,1132215,21075851,13366736,4263962,2903362,2444038,1688712
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,SYNDERM LOC.LIMPIAD   280ML X 1,SYNDERM (P7D),PHARMADERM,PHARMADERM,POPULAR,41455752,31950750,40677056,31079371,35295416,27825182,34136160,34312054,28050225,35479880,30766705,26902512,31305297,28342110,29089314,34419790,30500598,27270855,32970176,26631648,29092929,39144699,29979406,37712892,397931063,376459714,93149097,106836997,57669217,67692298
FACE TOTAL,ACNE CARE,SEBIUM CREM.GLOBAL   30ML X 1,SEBIUM (BDM),BIODERMA,BIODERMA,POPULAR,3809343,2729316,3051636,5217875,726376,1095185,1707397,1448111,1308400,4554305,713192,2336684,1870132,1916046,2936844,1179295,1600978,2526562,2487800,2427178,2147825,2170725,617808,540582,28697820,22421775,7604181,3329115,3049876,1158390
FACE TOTAL,ACNE CLEANSING,LIPIEL SCRUB EMULS   120ML X 1,LIPIEL SCRUB (N7D),NOVADERMA,NOVADERMA,POPULAR,13261809,12676881,10739547,10450440,12566687,10289669,12848988,11134040,11422564,11450346,9561300,9138084,11166174,9963873,9995020,12960122,10836856,10627732,10089798,7927025,8027632,9474790,8372286,9364190,135540355,118805498,30149730,27211266,18699384,17736476
FACE TOTAL,ACNE CLEANSING,NORMADERM PHYTOSOL GEL LIMPIAD   400ML X 1,NORMADERM PHYTOSOL (VCY),VICHY,VICHY,POPULAR,,,,,,,,,1977219,6758464,8404271,9973904,8814339,16175992,18685095,18038600,21115642,16159440,23682010,19256310,18322970,33888965,29984852,25494327,27113858,249618542,25136639,89368144,18378175,55479179
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE PHYSIOLIFT CR C/OJ+AT30   15ML X 1,AVENE PHYSIOLIFT (PC6),AVENE,PERCOS,POPULAR,761048,103193,490168,257984,180588,257984,257984,128992,,128992,,225736,257984,90294,193488,,90294,,,,,,,,2792669,632060,354728,0,225736,0
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE YSTHEAL CR CON.OJ/LA   15ML X 1,AVENE YSTHEAL (PC6),AVENE,PERCOS,POPULAR,492900,965228,113866,,,,,,,,,,,,,,,,,,,,,,1571994,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,DHEMS CR.ANTIARR.L   30ML X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,1321650,969876,1308944,1812384,1040994,1870530,2041696,2002680,1120662,2298884,553536,1679157,1672112,937300,1336080,2081100,1346856,1243040,683672,1264912,621296,178300,,83067,18020993,11447735,4531577,261367,2232693,83067
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN Q10 CR.ANTIAR.DI   50ML X 1,EUCERIN Q10 (BEI),EUCERIN,BEIERSDORF,POPULAR,17212608,12060209,21220782,16044138,17087985,15470364,18340558,17322660,18387943,22451806,16327824,20658434,23114376,17260288,20409760,20780396,17987985,18306344,16353216,11868012,16591456,21269100,13010560,9898773,212585311,206850266,59438064,44178433,36986258,22909333
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN Q10 CR.CONT.OJOS   15G X 1,EUCERIN Q10 (BEI),EUCERIN,BEIERSDORF,POPULAR,16326550,10965915,15349152,14185446,18072354,14477190,17455608,17354392,12354096,18099795,12241350,16383444,18275920,16547000,13753962,18048924,13362141,8801550,13466897,9535878,7258304,8111124,6100290,6486656,183265292,139748646,46724589,20698070,28624794,12586946
FACE TOTAL,FACE CARE - ANTIEDAD,HYALURONIC BOOSTER AMP.   2ML X 30,HYALURONIC BOOSTER (ISD),ISDIN,ISDIN,POPULAR,5215572,5215572,7483212,5669100,11746686,8254428,8962965,4540800,5809908,4320652,2650256,3533586,3056454,5503428,7058565,7044819,9936640,6145626,7677696,6644160,9539940,9494163,8207316,12116364,73402737,92425171,10504494,29817843,6183842,20323680
FACE TOTAL,FACE CARE - ANTIEDAD,HYALURONIC BOOSTER AMP.   2ML X 5,HYALURONIC BOOSTER (ISD),ISDIN,ISDIN,POPULAR,,70420,,65126,105630,105630,246470,35210,190638,35210,,91764,,76470,76470,,,,,,,,,1036299,946098,1189239,126974,1036299,91764,1036299
FACE TOTAL,FACE CARE - ANTIEDAD,ISDINCEUTICS SER HYA CONC   30ML X 1,ISDINCEUTICS (ISD),ISDIN,ISDIN,POPULAR,,,,,,,803243,16409107,17857965,26406012,24315298,41376456,46787208,47735490,61108576,79658918,92637250,102075456,86381862,95111385,105257475,167993496,131910180,155732628,127168081,1172389924,92097766,455636304,65691754,287642808
