CATEGORIA,SUBCATEGORIA,PRESENTACION,PRODUCTO,BRAND,LABORATORIO,ETICO/POPULAR,MTH - 202103,MTH - 202104,MTH - 202105,MTH - 202106,MTH - 202107,MTH - 202108,MTH - 202109,MTH - 202110,MTH - 202111,MTH - 202112,MTH - 202201,MTH - 202202,MTH - 202203,MTH - 202204,MTH - 202205,MTH - 202206,MTH - 202207,MTH - 202208,MTH - 202209,MTH - 202210,MTH - 202211,MTH - 202212,MTH - 202301,MTH - 202302,MAT 22,MAT 23,P3M 22,P3M 23,YTD 22,YTD 23
FACE TOTAL,ACNE CARE,DUCRAY KERACNYL CPP30+GL100   130ML X 1,DUCRAY KERACNYL (PC6),AVENE,PERCOS,POPULAR,1,,1,,,,,,1,,,,,,,,,,,,,,,,3,0,0,0,0,0
FACE TOTAL,ACNE CARE,EFFACLAR SER ULT CON   30ML X 1,EFFACLAR (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,125,407,517,529,590,599,718,911,1170,921,1344,1554,1793,2427,2579,2202,3503,4097,2889,3485,25390,1907,10489,1317,6986
FACE TOTAL,ACNE CARE,NUTRADEICA DS G CR FA P GR   50ML X 1,NUTRADEICA DS (ISD),ISDIN,ISDIN,POPULAR,272,140,128,233,466,227,206,243,210,305,260,320,435,380,524,662,698,714,703,767,811,966,996,908,3010,8564,885,2870,580,1904
FACE TOTAL,ACNE CARE,SALILEX PADS PANO HU 2%  X 30,SALILEX (MLB),ROEMMERS,MEGALABS,POPULAR,33,30,19,15,19,10,26,22,22,29,11,18,15,7,19,18,17,16,8,5,17,7,10,8,254,147,58,25,29,18
FACE TOTAL,ACNE CLEANSING,EFFACLAR MICROPEEL GEL EXF/LIM.   400ML X 1,EFFACLAR MICROPEEL (LRP),LRP,LA ROCHE POSAY,POPULAR,152,158,167,162,303,189,222,216,226,266,210,230,267,332,235,332,390,267,377,394,295,554,447,444,2501,4334,706,1445,440,891
FACE TOTAL,ACNE CLEANSING,EFFACLAR MICROPEEL GEL EXF/PUR.   200ML X 1,EFFACLAR MICROPEEL (LRP),LRP,LA ROCHE POSAY,POPULAR,80,96,74,96,222,151,192,223,134,286,260,264,280,352,265,260,297,247,283,235,252,350,208,293,2078,3322,810,851,524,501
FACE TOTAL,ACNE CLEANSING,NORMADERM PHYTOSOL GEL LI DEE C   200ML X 1,NORMADERM PHYTOSOL (VCY),VICHY,VICHY,POPULAR,184,72,102,152,253,130,268,270,210,282,265,349,304,357,247,237,279,265,381,324,296,411,338,283,2537,3722,896,1032,614,621
FACE TOTAL,FACE CARE - ANTIEDAD,AGE REVERSE ISDIN CREMA DAY   50ML X 1,AGE REVERSE ISDIN (ISD),ISDIN,ISDIN,POPULAR,32,29,28,23,47,21,47,43,25,36,29,38,39,44,71,60,59,42,49,49,71,77,57,70,398,688,103,204,67,127
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE A-OXITIVE S15ML+AFF50    X 1,AVENE A-OXITIVE (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,5,9,12,15,4,16,21,19,21,23,29,12,12,3,16,26,191,26,31,21,19
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE PHYSIOLIFT SER.AL.RELL   30ML X 1,AVENE PHYSIOLIFT (PC6),AVENE,PERCOS,POPULAR,59,39,35,42,65,57,63,74,69,56,28,72,34,42,75,56,88,49,65,54,70,62,44,66,659,705,156,172,100,110
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE SERENAGE BAL CON OJOS   15ML X 1,AVENE SERENAGE (PC6),AVENE,PERCOS,POPULAR,2,1,,1,,,,,,,,,,,,,1,,,,,,,,4,1,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,C-VIT CR.CONT.OJOS   30ML X 1,C-VIT (S.D),SESDERMA,SESDERMA,POPULAR,138,29,99,63,506,49,47,86,50,37,74,41,39,83,16,58,387,8,35,19,43,47,20,39,1219,794,152,106,115,59
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN HYALU.FIL CREMA NOCHE   50ML X 1,EUCERIN HYALU.FIL (BEI),EUCERIN,BEIERSDORF,POPULAR,384,339,536,596,554,342,379,234,514,454,401,455,440,934,520,460,467,276,545,1024,443,567,362,342,5188,6380,1310,1271,856,704
FACE TOTAL,FACE CARE - ANTIEDAD,FERULAC SER POW MIST   30ML X 1,FERULAC (S.D),SESDERMA,SESDERMA,POPULAR,7,3,3,27,1,42,14,3,11,1,4,10,,11,1,,,,,,,,1,,126,13,15,1,14,1
FACE TOTAL,FACE CARE - ANTIEDAD,FLAVO-C  ISDIN AMP MELATO   2ML X 10,FLAVO-C  ISDIN (ISD),ISDIN,ISDIN,POPULAR,2,,12,5,16,23,17,4,8,6,1,6,6,4,14,17,7,12,3,,3,,,3,100,69,13,3,7,3
FACE TOTAL,FACE CARE - ANTIEDAD,FLAVO-C  ISDIN AMP.ULT+MEL   2ML X 30,FLAVO-C  ISDIN (ISD),ISDIN,ISDIN,POPULAR,1,7,9,4,3,20,7,18,5,10,4,1,1,4,5,4,14,32,10,9,20,8,16,17,89,140,15,41,5,33
FACE TOTAL,FACE CARE - ANTIEDAD,HYDRASKIN SERUM A/AGE   30G X 1,HYDRASKIN (P7D),PHARMADERM,PHARMADERM,POPULAR,134,137,136,107,112,91,122,98,102,103,88,71,122,133,115,150,172,163,185,171,160,222,146,175,1301,1914,262,543,159,321
FACE TOTAL,FACE CARE - ANTIEDAD,ISDINCEUTICS SH30+KOX+SM    X 1,ISDINCEUTICS (ISD),ISDIN,ISDIN,POPULAR,,,,,,,,,,7,,91,40,27,56,24,25,6,8,55,11,16,6,28,98,302,98,50,91,34
FACE TOTAL,FACE CARE - ANTIEDAD,K-OX EYES ISDIN CR.CONT.OJOS   15ML X 1,K-OX EYES ISDIN (ISD),ISDIN,ISDIN,POPULAR,149,23,16,117,306,190,418,278,211,260,241,347,367,385,404,475,656,483,696,688,714,878,877,1069,2556,7692,848,2824,588,1946
FACE TOTAL,FACE CARE - ANTIEDAD,REDERMIC + CR.PIL.NO.MI   40ML X 1,REDERMIC + (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIEDAD,REDERMIC R CREMA ANTIAR   30ML X 1,REDERMIC R (LRP),LRP,LA ROCHE POSAY,POPULAR,90,58,43,60,74,65,76,72,82,91,55,66,53,101,48,45,89,41,68,59,73,99,34,27,832,737,212,160,121,61
FACE TOTAL,FACE CARE - ANTIEDAD,SESVITAMIN-C CC CR CO/OJOS   15ML X 1,SESVITAMIN-C CC (S.D),SESDERMA,SESDERMA,POPULAR,7,16,22,37,64,63,77,89,65,88,71,95,110,103,154,93,115,102,121,146,137,150,145,134,694,1510,254,429,166,279
FACE TOTAL,FACE CARE - ANTIEDAD,SESVITAMIN-C LEC CORP ANT   250ML X 1,SESVITAMIN-C (S.D),SESDERMA,SESDERMA,POPULAR,10,14,,14,6,39,58,22,14,6,28,70,9,16,7,22,15,9,21,14,12,15,9,15,281,164,104,39,98,24
FACE TOTAL,FACE CARE - ANTIEDAD,SESVITAMIN-C SERUM FACIAL   30ML X 1,SESVITAMIN-C (S.D),SESDERMA,SESDERMA,POPULAR,,,,,,,,,,,,,,,,,,1,,,,,,,0,1,0,0,0,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,DHEMS DESPI.Z.SEN   30ML X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,28,28,36,48,47,33,54,52,29,40,37,22,31,40,30,30,28,41,21,16,61,50,28,33,454,409,99,111,59,61
FACE TOTAL,FACE CARE - ANTIPIGMENT,DUCRAY MELASCREEN CR.DESPIGMEN   30ML X 1,DUCRAY MELASCREEN (PC6),DUCRAY,PERCOS,POPULAR,39,15,62,38,46,32,36,56,20,38,13,27,19,28,29,30,19,22,37,24,26,31,17,21,422,303,78,69,40,38
FACE TOTAL,FACE CARE - ANTIPIGMENT,NEORETIN DISCR CON DISCOS   1ML X 6,NEORETIN DISCR CON (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,NEORETIN GEL CREMA   40ML X 1,NEORETIN (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,2,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
FACE TOTAL,FACE CARE - CLEANSING,AVENE LOCION LOC.MICELAR   400ML X 1,AVENE LOCION (PC6),AVENE,PERCOS,POPULAR,60,33,31,34,51,35,61,65,47,99,47,43,50,50,61,76,112,96,109,118,115,163,94,126,606,1170,189,383,90,220
FACE TOTAL,FACE CARE - CLEANSING,URIAGE TOLEDERM AGUA LIMPIAD   250ML X 1,URIAGE TOLEDERM (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - HIDRATACION,AVENE HYD.COMPENSA CR.NUT.P.SEC   50ML X 1,AVENE HYD.COMPENSA (PC6),AVENE,PERCOS,POPULAR,229,168,241,244,277,177,195,235,210,266,100,175,192,205,193,279,252,194,272,180,280,374,189,242,2517,2852,541,805,275,431
FACE TOTAL,FACE CARE - HIDRATACION,AVENE HYD.OPTIMALE CR LIGER F20   40ML X 1,AVENE HYD.OPTIMALE (PC6),AVENE,PERCOS,POPULAR,204,194,298,148,206,152,164,192,84,203,126,127,121,143,108,157,156,126,123,165,134,203,94,175,2098,1705,456,472,253,269
FACE TOTAL,FACE CARE - HIDRATACION,AVENE HYD.OPTIMALE CR RICHI F20   40ML X 1,AVENE HYD.OPTIMALE (PC6),AVENE,PERCOS,POPULAR,154,95,130,105,211,159,174,192,124,229,133,157,141,196,163,207,221,163,187,155,200,286,165,234,1863,2318,519,685,290,399
FACE TOTAL,FACE CARE - HIDRATACION,AVENE HYD.OPTIMALE CR+LO M100ML   40ML X 1,AVENE HYD.OPTIMALE (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - HIDRATACION,CETAPHIL C.H/DIA.FP50   50ML X 1,CETAPHIL (GLD),GALDERMA,GALDERMA,POPULAR,539,585,556,433,542,488,572,591,422,644,514,575,2014,579,503,472,532,523,484,450,455,726,635,902,6461,8275,1733,2263,1089,1537
FACE TOTAL,FACE CARE - HIDRATACION,CETAPHIL LO FA DI A/H   88ML X 1,CETAPHIL (GLD),GALDERMA,GALDERMA,POPULAR,1426,747,956,686,841,578,821,844,590,882,781,765,2205,668,809,896,866,811,795,674,645,1002,858,1097,9917,11326,2428,2957,1546,1955
FACE TOTAL,FACE CARE - HIDRATACION,URIAGE AQUAPRECIS GEL CREMA   40ML X 1,URIAGE AQUAPRECIS (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CUIDADO ESPECIFICO,FISOHEX TONIC.FA.ACN   120ML X 1,FISOHEX (GIE),GIMED,GIMED,POPULAR,13,18,7,19,16,11,8,6,6,5,5,6,8,9,2,3,1,9,1,2,,4,3,2,120,44,16,9,11,5
FACE TOTAL,FACE TOTAL-ANTIEDAD,CETAPHIL CR HI NO OPT   48G X 1,CETAPHIL (GLD),GALDERMA,GALDERMA,POPULAR,,,,,,,,,,,,,,,,,,,12,28,177,79,116,177,0,589,0,372,0,293
SUN,SUN BODY,CAPITAL SOLEIL FAM CRE.FPS.50   300ML X 1,CAPITAL SOLEIL FAM (VCY),VICHY,VICHY,POPULAR,44,9,14,28,34,29,33,27,24,65,26,9,15,10,,5,8,7,6,5,4,3,1,1,342,65,100,5,35,2
SUN,SUN BODY,URIAGE BARIESUN SPRAY SPF50   200ML X 1,URIAGE BARIESUN (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,,,,,,,1,,,,10,,,,,,,,0,11,0,0,0,0
SUN,SUN FACE,AFELIUS GEL OIL FREE   60G X 1,AFELIUS (SIE),SIEGFRIED,SIEGFRIED,POPULAR,4601,3756,3839,3967,5704,4169,4841,4377,3965,5418,4592,3672,4355,4527,4892,6343,4598,4217,7092,5322,4558,6165,4517,5217,52901,61803,13682,15899,8264,9734
SUN,SUN FACE,ANTHELIOS FLUID FT50+E50+A50    X 1,ANTHELIOS FLUID (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,2,121,429,302,126,29,14,31,76,149,148,107,197,122,178,141,120,980,1312,857,439,428,261
SUN,SUN FACE,AVENE SOLAR 50 FLUM50+OS15    X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,,,,,,,,,,,,,,,,,,,,,57,58,15,5,0,135,0,78,0,20
SUN,SUN FACE,BLOKSOL GEL FPS 45   60G X 1,BLOKSOL (LNF),LATINFARMA,LATINFARMA,POPULAR,48,45,68,60,59,77,78,69,52,96,84,76,97,58,110,83,126,176,138,144,121,153,119,123,812,1448,256,395,160,242
SUN,SUN FACE,CAPITAL SOLEIL CR.T.S.C.F50   50ML X 1,CAPITAL SOLEIL (VCY),VICHY,VICHY,POPULAR,73,46,48,32,56,52,48,36,61,57,27,16,19,18,42,42,54,20,28,46,36,69,47,34,552,455,100,150,43,81
SUN,SUN FACE,CLARUS GEL PR S S50   120ML X 1,CLARUS (BHY),BIOHEALTHY S.A.S.,BIOHEALTHY S.A.S.,POPULAR,,,,,,,,,,,,,,,,,,,,,3,12,15,12,0,42,0,39,0,27
SUN,SUN FACE,EPISOLEIL GEL SPF 45   60G X 1,EPISOLEIL (EQE),EPIDERMIQUE,EPIDERMIQUE,POPULAR,6,13,5,9,13,10,8,11,7,16,10,11,5,10,13,11,11,15,10,16,13,11,15,8,119,138,37,34,21,23
SUN,SUN FACE,FOTO ULTRA 100 F F S/P F50+   50ML X 1,FOTO ULTRA 100 (ISD),ISDIN,ISDIN,POPULAR,257,245,304,305,539,365,388,478,377,560,617,576,618,642,570,576,632,628,746,614,624,879,776,718,5011,8023,1753,2373,1193,1494
SUN,SUN FACE,FOTO ULTRA 100 FL ACT F50+   50ML X 1,FOTO ULTRA 100 (ISD),ISDIN,ISDIN,POPULAR,,2,2,7,4,6,7,18,8,11,19,7,8,1,,,,,,,,,,,91,9,37,0,26,0
SUN,SUN FACE,HELIOCARE 360 G OILF50+ BE   50ML X 1,HELIOCARE 360 (MVE),HELIOCARE,MEDIVELIUS,POPULAR,77,70,109,68,111,94,115,116,112,153,125,95,129,170,159,138,245,140,166,225,170,268,166,170,1245,2146,373,604,220,336
SUN,SUN FACE,SUNAID GEL.   70G X 1,SUNAID (N7D),NOVADERMA,NOVADERMA,POPULAR,1287,987,1150,1084,1353,1154,1241,1333,1019,1496,1249,972,1255,1096,1071,1221,1149,1056,1259,959,956,1435,981,1073,14325,13511,3717,3489,2221,2054
SUN,SUN FACE,SUNFACE CREMA SPF100   50G X 1,SUNFACE (P7D),PHARMADERM,PHARMADERM,POPULAR,37,41,29,43,54,43,66,87,65,89,52,54,68,54,57,72,55,52,47,35,35,32,11,11,660,529,195,54,106,22
SUN,SUN FACE,SUNSTOP PO.FAC.CANEL   12G X 1,SUNSTOP (P7D),PHARMADERM,PHARMADERM,POPULAR,1,1,,,3,1,2,1,,6,1,4,17,12,11,13,11,3,7,,3,,1,,20,78,11,1,5,1
SUN,SUN FACE,UMBRELLA EMU.PIEL.SEN   60G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,197,133,141,179,220,206,223,226,157,270,186,172,188,201,212,212,201,177,204,175,155,230,170,170,2310,2295,628,570,358,340
SUN,SUN FACE,URIAGE BARIESUN GEL FPS30   30ML X 1,URIAGE BARIESUN (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE TINTED,ANTHELIOS XL FPS50 CREMA TINTE   50ML X 1,ANTHELIOS XL FPS50 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN FACE TINTED,ANTHELIOS XL FPS50 FLUIDO COLOR   50ML X 1,ANTHELIOS XL FPS50 (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
SUN,SUN KIDS,EUCERIN SUN LOC.F50 KID   150ML X 1,EUCERIN SUN (BEI),EUCERIN,BEIERSDORF,POPULAR,345,186,194,283,517,372,356,308,387,574,437,432,378,541,274,499,562,453,526,398,410,650,625,550,4391,5866,1443,1825,869,1175
BODY,BODY CARE - CRACKED SKIN,CICABIO CR.CICATRIZA   40ML X 1,CICABIO (BDM),BIODERMA,BIODERMA,POPULAR,146,80,66,94,78,92,87,109,122,165,84,109,104,100,104,94,110,109,107,109,95,121,110,89,1232,1252,358,320,193,199
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,ATODERM CR.TUB.HIDRA   200ML X 1,ATODERM (BDM),BIODERMA,BIODERMA,POPULAR,,,,,5,8,6,10,6,7,4,11,9,9,3,10,6,,,,,,2,,57,39,22,2,15,2
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,ATODERM INTENSIVE CR.PIEL SECA   75ML X 1,ATODERM INTENSIVE (BDM),BIODERMA,BIODERMA,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,LIPIKAR BAUME BALS APM LIG   400ML X 1,LIPIKAR BAUME (LRP),LRP,LA ROCHE POSAY,POPULAR,,,,,,,,,,,,,,,,2,60,199,248,302,226,376,366,375,0,2154,0,1117,0,741
BODY,BODY CARE - PIEL ATOPICA TRATAMIENTO,LIPIKAR BAUME CREMA COR AP   200ML X 1,LIPIKAR BAUME (LRP),LRP,LA ROCHE POSAY,POPULAR,1,4,1,1,2,1,2,2,3,,,,2,,,,1,,,,4,4,7,13,17,31,0,24,0,20
BODY,BODY CARE - PIEL SECA TRATAMIENTO,HYALIX EMULGEL 5% 60G X 1,HYALIX (MLB),ROEMMERS,MEGALABS,POPULAR,417,332,419,369,433,326,397,372,331,430,311,319,359,298,287,307,286,277,282,290,269,318,260,281,4456,3514,1060,859,630,541
BODY,BODY CARE - PIEL SECA UREA,DERMIFANT UREA CREMA 5% 100ML X 1,DERMIFANT UREA (IUK),DERMIFANT,INMUNOTEK,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL SECA UREA,UREADIN LOC DERMOPED 3% 200ML X 1,UREADIN (ISD),ISDIN,ISDIN,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL SECA UREA,UREADIN SPRAY & GO   200ML X 1,UREADIN (ISD),ISDIN,ISDIN,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,EUCERIN CR.CORP   75ML X 1,EUCERIN (BEI),EUCERIN,BEIERSDORF,POPULAR,90,87,64,69,33,32,29,26,15,21,16,6,13,12,1,3,3,2,3,3,,2,,1,488,43,43,3,22,1
BODY,BODY CARE - PIEL SENSIBLE TRATAMIENTO,PROTCELL GEL .   250ML X 1,PROTCELL (BSS),BUSSIE,BUSSIE,POPULAR,1,4,3,1,7,3,5,3,1,1,,1,,,,2,,,1,,,,,,30,3,2,0,1,0
BODY,BODY CLEANSING - PIEL ATOPICA LIMPIEZA,FISIOGEL CREMA LIQ   240ML X 1,FISIOGEL (MLB),GLAXOSMITHKLINE,MEGALABS,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,GENOCUTAN GEL   500ML X 1,GENOCUTAN (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,50,39,40,38,54,43,45,48,69,59,37,67,67,77,28,45,86,110,82,113,97,109,123,119,589,1056,163,351,104,242
BODY,BODY CLEANSING - PIEL SENSIBLE LIMPIEZA,SYNDERM LIQD PLUS   250ML X 1,SYNDERM (P7D),PHARMADERM,PHARMADERM,POPULAR,589,504,549,603,757,605,721,768,600,908,700,605,809,791,646,795,880,736,742,780,797,919,766,761,7909,9422,2213,2446,1305,1527
FACE TOTAL,ACNE CARE,AVENE CLEANANCE EM WO C N AC   30ML X 1,AVENE CLEANANCE (PC6),AVENE,PERCOS,POPULAR,,,,1,,4,22,20,17,16,15,15,17,18,8,14,62,112,77,81,67,107,78,140,110,781,46,325,30,218
FACE TOTAL,ACNE CARE,AVENE TRIACNEAL CREMA   30ML X 1,AVENE TRIACNEAL (PC6),AVENE,PERCOS,POPULAR,17,9,9,4,,1,1,,1,2,,,2,,1,,1,,,,,,,,44,4,2,0,0,0
FACE TOTAL,ACNE CARE,NORMADERM PHYTOSOL LI+SU+HID+PS    X 1,NORMADERM PHYTOSOL (VCY),VICHY,VICHY,POPULAR,,,,,,,,,,,,,,,,,37,122,20,5,2,4,,1,0,191,0,5,0,1
FACE TOTAL,ACNE CLEANSING,SEBIUM KGM+H20100ML   200ML X 1,SEBIUM (BDM),BIODERMA,BIODERMA,POPULAR,2,,,,,1,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
FACE TOTAL,ACNE CLEANSING,SEBOSEDIL LIQD   150ML X 1,SEBOSEDIL (SU2),SUIPHAR,SUIPHAR,POPULAR,38,16,22,21,22,38,29,18,13,19,19,17,28,15,12,24,12,19,12,14,12,13,9,14,272,184,55,36,36,23
FACE TOTAL,FACE CARE - AGUAS TERMALES,EAU THERMALE AVENE CR DES CO OJ   15ML X 1,EAU THERMALE AVENE (PC6),AVENE,PERCOS,POPULAR,136,128,97,119,197,116,121,162,127,151,103,180,136,162,158,200,220,149,208,210,1793,402,187,302,1637,4127,434,891,283,489
FACE TOTAL,FACE CARE - AGUAS TERMALES,PURETE THERM.MOUSS CREMA DESMAQ   125ML X 1,PURETE THERM.MOUSS (VCY),VICHY,VICHY,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - AGUAS TERMALES,URIAGE AGUA TERMAL AGUA MICELAR   250ML X 1,URIAGE AGUA TERMAL (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,5,2,10,3,7,6,4,10,7,10,12,13,10,5,11,12,24,15,12,13,14,20,9,19,89,164,35,48,25,28
FACE TOTAL,FACE CARE - ANTIEDAD,AVENE A-OXITIVE CRE.AQ.A/OX   30ML X 1,AVENE A-OXITIVE (PC6),AVENE,PERCOS,POPULAR,182,99,171,122,154,129,167,180,145,157,98,130,126,107,149,188,232,152,171,190,148,213,140,161,1734,1977,385,514,228,301
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN HYALU.FIL SU.AN/ED NO   30ML X 1,EUCERIN HYALU.FIL (BEI),EUCERIN,BEIERSDORF,POPULAR,81,32,62,28,60,35,26,21,21,15,12,12,10,3,3,1,1,,,1,1,3,2,,405,25,39,5,24,2
FACE TOTAL,FACE CARE - ANTIEDAD,EUCERIN Q10 CR.ANTIAR.NO   50ML X 1,EUCERIN Q10 (BEI),EUCERIN,BEIERSDORF,POPULAR,141,124,155,119,167,136,155,173,144,142,130,129,132,36,23,30,23,20,36,28,18,24,13,10,1715,393,401,47,259,23
FACE TOTAL,FACE CARE - ANTIEDAD,FLAVO-C  ISDIN MELA ANT REP   2ML X 10,FLAVO-C  ISDIN (ISD),ISDIN,ISDIN,POPULAR,,6,6,6,34,5,30,6,,1,1,10,,2,1,2,3,56,8,9,6,6,13,6,105,112,12,25,11,19
FACE TOTAL,FACE CARE - ANTIEDAD,LIFTACTIV AOX A10+M8910+C3   10ML X 1,LIFTACTIV AOX (VCY),VICHY,VICHY,POPULAR,64,41,26,62,27,24,30,25,7,8,6,1,2,,,,,1,1,1,,6,,,321,11,15,6,7,0
FACE TOTAL,FACE CARE - ANTIEDAD,URIAGE AGE PROTECT CR INST MULT   30ML X 1,URIAGE AGE PROTECT (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,3,3,6,7,4,5,2,6,7,3,3,8,3,9,3,6,6,6,5,9,5,3,6,49,69,13,14,6,9
FACE TOTAL,FACE CARE - ANTIENROJ,EUCERIN ANTI-ENROJ CR.DIA SPF15   50ML X 1,EUCERIN ANTI-ENROJ (BEI),EUCERIN,BEIERSDORF,POPULAR,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
FACE TOTAL,FACE CARE - ANTIPIGMENT,NEOTONE LOC.CORPORAL   100ML X 1,NEOTONE (S1F),SISCOL FARMA S.A.,SISCOL FARMA S.A.,POPULAR,1,,1,3,3,,5,7,7,19,6,4,8,2,6,9,11,12,5,11,12,6,6,8,56,96,29,20,10,14
FACE TOTAL,FACE CARE - CLEANSING,DHEMS GEL LI P/M G   200ML X 1,DHEMS (PC6),DHEMS,PERCOS,POPULAR,,,,,,111,64,108,78,135,142,128,106,149,145,145,199,178,161,151,109,192,131,182,766,1848,405,505,270,313
FACE TOTAL,FACE CARE - CLEANSING,HYDRABIO H2O SOLN   250ML X 1,HYDRABIO H2O (BDM),BIODERMA,BIODERMA,POPULAR,40,14,32,80,21,14,26,16,20,25,18,17,16,20,33,17,13,17,15,18,22,27,18,19,323,235,60,64,35,37
FACE TOTAL,FACE CARE - CLEANSING,SENSIBIO H2O SOL.DE.P.N/S   250ML X 1,SENSIBIO H2O (BDM),BIODERMA,BIODERMA,POPULAR,611,448,1002,656,657,711,741,668,677,868,676,745,2079,757,822,872,976,863,976,955,929,2571,843,2895,8460,15538,2289,6309,1421,3738
FACE TOTAL,FACE CARE - HIDRATACION,MONODERMA E5 SERUM    X 28,MONODERMA E5 (MVE),MEDIVELIUS,MEDIVELIUS,POPULAR,,,,,,,1,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
FACE TOTAL,FACE CUIDADO ESPECIFICO,PEPTIDERM SERUM LIFTIN   30ML X 1,PEPTIDERM (DMP),DERMAPHARM,DERMAPHARM,POPULAR,3,,1,,,2,3,1,,2,2,1,1,,,1,,4,1,2,,5,,,15,14,5,5,3,0
SUN,SUN BODY,AVENE SOLAR 50 LECHE FPS50   100ML X 1,AVENE SOLAR 50 (PC6),AVENE,PERCOS,POPULAR,291,173,134,167,244,154,265,323,181,292,159,227,193,262,213,231,248,118,117,84,59,102,58,64,2610,1749,678,224,386,122
SUN,SUN BODY,FILTRODERM LOC.SPRAY   100ML X 1,FILTRODERM (FCO),QUIPROPHARMA,FARMA DE COLOMBIA,POPULAR,,,,,,1,,1,,,1,,,,,,,,2,,,,,,3,2,1,0,1,0
SUN,SUN BODY,SOL-OR GEL FPS36+ GEL.   100G X 1,SOL-OR GEL FPS36+ (QFA),QUIFARMA,QUIFARMA,POPULAR,,3,,,10,2,,,,1,6,1,,,,,1,1,25,6,,,,,23,33,8,0,7,0
SUN,SUN BODY,UMBRELLA E.PL120+MA15   135G X 1,UMBRELLA (MLB),ROEMMERS,MEGALABS,POPULAR,116,57,59,24,32,21,40,27,10,7,13,14,12,2,1,1,1,,2,,,,,,420,19,34,0,27,0
SUN,SUN BODY,VERY HIGH SP F50+AD/NI   125ML X 1,VERY HIGH (SKN),SOSKIN,SOSKIN,POPULAR,,,,5,14,7,1,2,,,,,,,,,,,,,,,,,29,0,0,0,0,0
SUN,SUN FACE,AFELIUS EM FL CO S10   50G X 1,AFELIUS (SIE),SIEGFRIED,SIEGFRIED,POPULAR,353,278,290,288,468,456,556,560,494,682,579,229,223,252,215,192,114,141,369,314,209,307,204,238,5233,2778,1490,749,808,442
